Tweet Content,Sentiment,Label,Preprocessed_Tweet
"5. Dr. Jose Montemayor Jr. would easily believe in fake news or can easily misread information.
#CNNPHPresidentialDebate",Negative,Hate,"['dr', 'would', 'easily', 'believe', 'fake', 'news', 'easily', 'misread', 'information']"
yung commercial leni robredo ang background gagoooo tawang tawa ko hahaha https://t.co/FGPt2XD0mm,Negative,Hate,"['yung', 'commercial', 'background', 'gagoooo', 'tawang', 'tawa', 'hahaha']"
"Ngayon na binabanatan ni Isko si Leni Robredo, edi lumabas din ang tunay na kulay niya as duterte/marcos enabler . Ayos yan, para mangibabaw ang tunay na oposisyon 😁 #LabanLeni2022  #LeniKiko2022",Negative,Hate,"['binabanatan', 'si', 'edi', 'lumabas', 'tunay', 'kulay', 'duterte/marcos', 'enabler', 'ayos', 'yan', 'mangibabaw', 'tunay', 'oposisyon']"
"Why I will vote for BongBong Marcos❤️💚❤️💚❤️💚

He is just like the common man, and he is even more like me 

-he is a persona non grata on America and Switzerland(he is banned from these places, like me)",Negative,Hate,"['vote', 'like', 'common', 'even', 'like', 'persona', 'non', 'grata', 'america', 'switzerland(he', 'banned', 'places', 'like']"
"Teacher pa pala yung supporter ni Leni na nambully ng estudyante na nagsuicide dahil lang BBM ang sinusuportahan? 😡

Salot talaga sa lipunan si LENI ROBREDO at mga SUPPORTERS nya😡

Tama yung isang nagcomment. KAPANSANAN talaga ang maging supporter nila",Negative,Hate,"['teacher', 'pala', 'yung', 'supporter', 'nambully', 'estudyante', 'nagsuicide', 'lang', 'bbm', 'sinusuportahan', 'salot', 'talaga', 'lipunan', 'si', 'supporters', 'tama', 'yung', 'nagcomment', 'kapansanan', 'talaga', 'supporter']"
"@totoyfrqnz Vice President Leni Robredo is the ""biggest victim"" of disinformation on social media while her fellow presidential aspirant Bongbong Marcos benefitted the most from false or misleading content online.
https://t.co/gTKO7MOgcb",Negative,Hate,"['vice', 'president', 'biggest', 'victim', 'disinformation', 'social', 'media', 'fellow', 'presidential', 'aspirant', 'benefitted', 'false', 'misleading', 'content', 'online']"
"Lay down your evidences if totoo ang what you are saying. Don’t be hostile when someone asks for proof. Diba dapat u should be happy kasi you’re proving your point? Or baka walang proof kasi it’s false information. 

Read: https://t.co/eIbt0RLm0B",Negative,Hate,"['lay', 'evidences', 'totoo', 'saying', 'hostile', 'someone', 'asks', 'proof', 'diba', 'happy', 'kasi', 'proving', 'point', 'baka', 'proof', 'kasi', 'false', 'information', 'read']"
"“puppet si leni ng aquinos”

and bongbong marcos is a puppet of his own mother. do your research. he wanted to do other things before his father made him switch to politics because that’s apparently where the money is. he’s only running so the marcoses can gain power again.",Negative,Hate,"['puppet', 'si', 'aquinos', 'puppet', 'mother', 'research', 'wanted', 'things', 'father', 'made', 'switch', 'politics', ""that's"", 'apparently', 'money', ""he's"", 'running', 'marcoses', 'gain', 'power']"
"@iamRaoulManuel MarcosJr. duwag. Ayaw umattend ng mga debate dahil hindi kayang idipensa ang sarili at pamilya nya. Kung ang sarili at pamilya nya nga ay hindi nya kayang ipagtanggol at panindigan, ang sambayanang Pilipino pa kaya? Gising Pilipinas!!! LENI ROBREDO FOR THE WIN!!! 🙏💗💗💗🙏",Negative,Hate,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'idipensa', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']"
lol happy kayo na sinabi ni Norberto Gonzales na “tama si Leody?” Nakakaproud ang statement ng dating tauhan ni GMA sa Defense at National Security? Ilang aktibista ang pinahamak ni Gonzales sa panahon nya? Tapos papalakpak tenga nyo ngayon? https://t.co/69PhW1wVD6,Negative,Hate,"['lol', 'happy', 'kayo', 'sinabi', 'tama', 'si', 'nakakaproud', 'statement', 'dating', 'tauhan', 'gma', 'defense', 'national', 'security', 'ilang', 'aktibista', 'pinahamak', 'nya', 'tapos', 'papalakpak', 'tenga', 'nyo']"
LIBEL! LIBEL! Isama na rin si Ping Lacson! https://t.co/qdvqRNXHbz,Negative,Hate,"['libel', 'libel', 'isama', 'rin', 'si']"
"You file your candidacy for President because BongBong Marcos is running for Pres. Hahahaha!
He's running for the Filipino people.
You run because he did and you don't want Marcos to take over the Ph. HAHAHAHA.
GHURL, OKAY KA LG???",Negative,Hate,"['file', 'candidacy', 'president', 'running', 'pres', 'hahahaha', ""he's"", 'running', 'filipino', 'people', 'run', 'want', 'take', 'ph', 'hahahaha', 'ghurl', 'okay', 'lg']"
"@onenewsph Definitely a laughing stock the Filipinos would become should we allow the ambitious Leni Robredo to take control of our nation.
#NOTOLENI",Negative,Hate,"['definitely', 'laughing', 'stock', 'filipinos', 'would', 'become', 'allow', 'ambitious', 'take', 'control', 'nation']"
@roncaballero_ Bmm?? Nu yan? BONGBONG MARCOS MAGNANAKAW???,Negative,Hate,"['bmm', 'nu', 'yan', 'magnanakaw']"
"Dear Mark Anthony Villanueva, hindi kailangan ni Leni Robredo na supporter na katulad mo. Uwi!!!",Negative,Hate,"['dear', 'mark', 'anthony', 'villanueva', 'supporter', 'uwi']"
"Bakit ba kasi natin ipinapatong kay Ka Leody ang responsibilidad na manggisa ng isang Bongbong Marcos eh hindi lang naman siya ang kandidato sa pagkapangulo? Ang dami nila!

At take note, backed ng estado at Uniteam ang SMNI. May presence pa ng mga apologists ng Marcos-Duterte. https://t.co/vlki2m8Pz0",Negative,Hate,"['ba', 'kasi', 'natin', 'ipinapatong', 'kay', 'responsibilidad', 'manggisa', 'eh', 'lang', 'naman', 'kandidato', 'pagkapangulo', 'dami', 'take', 'note', 'backed', 'estado', 'uniteam', 'smni', 'presence', 'apologists', 'marcos-duterte']"
"@lutheraquino Para sa maka-uri, sosyalista at nagsasariling tiket ng paggawa! For an independent, class-struggle socialist labor ticket! Draw a class line @LeodyManggagawa, Luke Espiritu, @lakasngmasa! No political conciliation of Leni Robredo, the bourgeois Liberal Party and 1Sambayan!",Negative,Hate,"['maka-uri', 'sosyalista', 'nagsasariling', 'tiket', 'independent', 'class-struggle', 'socialist', 'labor', 'ticket', 'draw', 'class', 'line', 'luke', 'espiritu', 'political', 'conciliation', 'bourgeois', 'liberal', 'party', 'sambayan']"
"@Bovorochensy @ABSCBNNews Google mo na lang... 

Leni robredo legacy

And

Isko moreno legacy 

Then judge, wag ka dito sa twitter maghanap ng sagot. Maiimpluwensyahan ka lang. Baka mali pa maiboto mo",Negative,Hate,"['google', 'lang', 'legacy', 'legacy', 'judge', 'wag', 'twitter', 'maghanap', 'sagot', 'maiimpluwensyahan', 'lang', 'baka', 'mali', 'maiboto']"
"Presidential bet Bongbong Marcos urges Filipinos to vote on May 9. He asks the public to protect their votes: ""Huwag po nating hayaang ito'y muling nakawin sa atin.""

He has long claimed being cheated by VP Robredo in the 2016 polls despite SC's final ruling. https://t.co/H9SQM2B1Ti",Negative,Hate,"['presidential', 'bet', 'urges', 'filipinos', 'vote', 'asks', 'public', 'protect', 'votes', 'po', 'nating', 'hayaang', ""ito'y"", 'muling', 'nakawin', 'long', 'claimed', 'cheated', 'vp', 'polls', 'despite', ""sc's"", 'final', 'ruling']"
faisal mangondato digging himself a grave after what he just said #PiliPinasDebates2022,Negative,Hate,"['digging', 'grave', 'said']"
Hindi porke babae si leni robredo di na nya kaya patakbuhin o pagandahin ang pilipinas. Grabe ang hypocrisy ng pamilya kong eto. Wala raw sila tiwala kaya bbm sila jusme,Negative,Hate,"['porke', 'babae', 'si', 'di', 'nya', 'patakbuhin', 'pagandahin', 'pilipinas', 'grabe', 'hypocrisy', 'pamilya', 'eto', 'wala', 'raw', 'tiwala', 'bbm', 'jusme']"
@Cocowiseoutsold @ITSYABOISATANAS Leni Robredo choice ng mga imoral na tao,Negative,Hate,"['choice', 'imoral', 'tao']"
Ernie Abella sounds like Biden I hate it,Negative,Hate,"['sounds', 'like', 'biden', 'hate']"
@dealersleight it's to show support to presidential candidate leni robredo here in ph!! she's against a dictator's son who's unfortunately leading the surveys 😬,Negative,Hate,"['show', 'support', 'presidential', 'candidate', 'ph', ""dictator's"", ""who's"", 'unfortunately', 'leading', 'surveys']"
"As I’m typing this out, we in the Philippines have 6 days before our presidential elections take place. This election is all the more important now than ever, because one of the candidates running is Bongbong Marcos, son of former president and dictator Ferdinand Marcos. https://t.co/9OZXUbuFoX",Negative,Hate,"[""i'm"", 'typing', 'philippines', 'days', 'presidential', 'elections', 'take', 'place', 'election', 'important', 'ever', 'one', 'candidates', 'running', 'former', 'president', 'dictator', 'ferdinand']"
"@twixter77 @WinwinEklabu @idwardjan Sabihan ba naman sinungaling ang kalaban on national TV. Is that true love sa bayan? Lahat na lang siniraan ng nanay nyo. Again, I ask. Is that true love sa bayan? More than qualified? Really? Mas magaling sya kay Ping Lacson? Tologoooo?",Negative,Hate,"['sabihan', 'ba', 'naman', 'sinungaling', 'kalaban', 'national', 'tv', 'true', 'love', 'bayan', 'lang', 'siniraan', 'nanay', 'nyo', 'ask', 'true', 'love', 'bayan', 'qualified', 'really', 'mas', 'magaling', 'sya', 'kay', 'tologoooo']"
"Maria Ressa obtaining the Nobel Peace Prize Award, Hidilyn Diaz bringing home the country's first gold medal,  and Leni Robredo getting loud support for her candidacy. All are women that were attacked by the current (misogynistic) administration.",Negative,Hate,"['maria', 'ressa', 'obtaining', 'nobel', 'peace', 'prize', 'award', 'hidilyn', 'diaz', 'bringing', 'home', ""country's"", 'first', 'gold', 'medal', 'getting', 'loud', 'support', 'candidacy', 'women', 'attacked', 'current', 'misogynistic', 'administration']"
"ces drilon to ping lacson: ""naallude kayo ni ka leody kasi?""

miss @cesdrilon really said we face facts not fakes 😭 

#PiliPinasDebates2022 #TaraNaKayLeni",Negative,Hate,"['ces', 'drilon', 'naallude', 'kayo', 'kasi', 'miss', 'really', 'said', 'face', 'facts', 'fakes']"
@totoyfrqnz Ex ba sya ni bongbong?bat ang bitter nya kay pag kay marcos?,Negative,Hate,"['ex', 'ba', 'sya', 'bongbong?bat', 'bitter', 'nya', 'kay', 'pag', 'kay']"
bongbong marcos dot com 😭😭😭,Negative,Hate,"['dot', 'com']"
"SMNI DEBATES MATTER
#GoBBMforSMNI 
#SMNIpresidentialdebate 
#LENIDUWAG 
#LeniMasDuwag 
#LeniTangaSaLahat

Go Ka Leody
Norberto Gonzales
Abella
Marcos Jr.

Nice Debate! Hindi biased! 
Shunga nyo Leni, Isko, Lacson at Manny! Mga Duwag! 

NO TO NPA! 😡 https://t.co/7IZ9QrX0rV",Negative,Hate,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa']"
"Pakisupalpal sa mga DDS nating friends na biktima ng fake quote cards.

https://t.co/VZ0jdXYRlR https://t.co/fyjrEVFP8d https://t.co/66PkgpFjYO",Negative,Hate,"['pakisupalpal', 'dds', 'nating', 'friends', 'biktima', 'fake', 'quote', 'cards']"
@USDImplosion @lenirobredo @mariaressa anong change topic? hahaha bobo. alam mo ba kung saang post ka sumagot? sa leni robredo maria ressa post. tanga hahaha,Negative,Hate,"['anong', 'change', 'topic', 'hahaha', 'bobo', 'alam', 'ba', 'saang', 'post', 'sumagot', 'maria', 'ressa', 'post', 'tanga', 'hahaha']"
Ay sya author tapos ganern? ano massbi mo Ping lacson https://t.co/UeKNqs7Lzm,Negative,Hate,"['sya', 'author', 'tapos', 'ganern', 'massbi']"
"“How can democracy be true when a handful decides the fate of the greater majority?”
America: It's time to wake up! 
The return to power of the most crooked American family will happen if we don't mobilize NOW.
https://t.co/xd8J0NHalh",Negative,Hate,"['democracy', 'true', 'handful', 'decides', 'fate', 'greater', 'majority', 'america', 'time', 'wake', 'return', 'power', 'crooked', 'american', 'family', 'happen', 'mobilize']"
"SMNI DEBATES MATTER
#GoBBMforSMNI 
#SMNIpresidentialdebate 
#LENIDUWAG 
#LeniMasDuwag 
#LeniTangaSaLahat

Go Ka Leody
Norberto Gonzales
Abella
Marcos Jr.

Nice Debate! Hindi biased! 
Shunga nyo Leni, Isko, Lacson at Manny! Mga Duwag! https://t.co/IWYDT0N6ND",Negative,Hate,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag']"
"She is sharing posts about ""No to negative campaign"" and ""Respect other's vote"" that is deleted already, but she is literally sharing some negative posts about the contender of her President, Leni Robredo. 💀💀💀 https://t.co/TnsHuMK8KJ",Negative,Hate,"['sharing', 'posts', 'negative', 'campaign', 'respect', ""other's"", 'vote', 'deleted', 'already', 'literally', 'sharing', 'negative', 'posts', 'contender', 'president']"
@mikenavallo Bakit kaya mas maingay pa mga loyalists ni Bongbong Marcos kesa sa President nila na parang HS student lang?✌️,Negative,Hate,"['mas', 'maingay', 'loyalists', 'kesa', 'president', 'parang', 'hs', 'student']"
"Both VP Leni Robredo and Sen. Kiko Pangilinan were among the thousands of students who joined the mass protests against the Marcos dictatorship.

VP Leni was an economics student in UP Diliman, while Sen. Kiko was a UP student leader.

#LeniKiko2022",Negative,Hate,"['vp', 'sen', 'kiko', 'pangilinan', 'among', 'thousands', 'students', 'joined', 'mass', 'protests', 'dictatorship', 'vp', 'economics', 'student', 'diliman', 'sen', 'kiko', 'student', 'leader']"
@rapplerdotcom NAGKAMALI KAYO NG PAGKUHA KAY LENI ROBREDO SHE IS INADEQUTE. MAS MAKABULOHAN SANA ANG LABAN KUNG ANG TINAPAT NINYO SI LOREN LEGARDA but I guess shes not for sale,Negative,Hate,"['nagkamali', 'kayo', 'pagkuha', 'kay', 'inadequte', 'mas', 'makabulohan', 'sana', 'tinapat', 'ninyo', 'si', 'loren', 'legarda', 'guess', 'shes', 'sale']"
"@sarahelago Hi, Ma'am Sarah Elago! 👋

Bakit lahat ng ""Sarah"" na kilala ko ay maganda? Except dun sa walang H. Diba?? Green is in talaga. Charot!

Back tayo kay Pres. Leni Robredo. #LabanLeni2022 #LetLeniLead2022 #LeniIsMyPresident https://t.co/zLmIQLSwNj",Negative,Hate,"['hi', ""ma'am"", 'sarah', 'elago', 'sarah', 'kilala', 'maganda', 'except', 'dun', 'diba', 'green', 'talaga', 'charot', 'back', 'kay', 'pres']"
"@itsmepadalecki @MaybelleTrogo @mrcpqr Oh eto pa, impostor di ba?

https://t.co/qrQW3XZpbz",Negative,Hate,"['oh', 'eto', 'impostor', 'di', 'ba']"
"#ManggagawaVSMagnanakaw 
Alamano 
Go Ka Leody 
#MarcosDuwagParin
Norberto Gonzales",Negative,Hate,['alamano']
"@PhilstarNews If today you still call VP @lenirobredo dumb names 'coz of this weakling Bongbong Marcos,then you're really part of the very big problem of your Philippines. 🌸",Negative,Hate,"['today', 'still', 'call', 'vp', 'dumb', 'names', 'coz', 'weakling', 'marcos,then', 'really', 'part', 'big', 'problem', 'philippines']"
pero bakit po ang daming foreign investors ang magwiwithdraw if bongbong marcos wins?,Negative,Hate,"['po', 'daming', 'foreign', 'investors', 'magwiwithdraw', 'wins']"
"I don't care if y'all get sick of me, but I will never stop saying how shitty BongBong Marcos as a politician, and as a person in general, he does not deserve everything he aspires to become. And Tang anak ka Sandro Marcos, yabang yabang mo mukha namang isang sapak lang iyak ka n",Negative,Hate,"['care', ""y'all"", 'get', 'sick', 'never', 'stop', 'saying', 'shitty', 'politician', 'person', 'general', 'deserve', 'everything', 'aspires', 'become', 'tang', 'anak', 'sandro', 'yabang', 'yabang', 'mukha', 'namang', 'sapak', 'lang', 'iyak']"
Bongbong Marcos walang ibang masabi kundi promotion ng mga bulok na programa ng NTF-ELCAC na numero unong kurakot at manggagamit!,Negative,Hate,"['ibang', 'masabi', 'kundi', 'promotion', 'bulok', 'programa', 'ntf-elcac', 'numero', 'unong', 'kurakot', 'manggagamit']"
"“Wag na po nating hanapin yung ayaw tayong harapin” - VP Leni

TAMA! Bakit niyo pa ba hahanapin yung ayaw tayong harapin kung nandiyan naman na yung nandiyan lang para sa atin.

At iyon ay walang iba kundi si LENI ROBREDO, ang Pangulo para sa Pilipino!

#PiliPinasDebates2022",Negative,Hate,"['wag', 'po', 'nating', 'hanapin', 'yung', 'ayaw', 'tayong', 'harapin', 'vp', 'tama', 'niyo', 'ba', 'hahanapin', 'yung', 'ayaw', 'tayong', 'harapin', 'nandiyan', 'naman', 'yung', 'nandiyan', 'lang', 'kundi', 'si', 'pangulo', 'pilipino']"
"abangan nyo baka
maging special guest
si Satanas sa Makati bukas
to endorse PRESIDENT LENI ROBREDO
to much HELL na daw kasi if si BBM pa manalo.

#NagaIsPink",Negative,Hate,"['abangan', 'nyo', 'baka', 'special', 'guest', 'si', 'satanas', 'makati', 'bukas', 'endorse', 'president', 'much', 'hell', 'daw', 'kasi', 'si', 'bbm', 'manalo']"
@Jmalcantara9 @BossPhil24 @espiritu_shamel Then ask ping Lacson and president Duterte kung bakit sinabi nila Yun....saan kami maniniwala sa Intel na natatanggap namin sa sa inyong mga pink retarded..,Negative,Hate,"['ask', 'president', 'duterte', 'sinabi', 'yun....saan', 'maniniwala', 'intel', 'natatanggap', 'pink', 'retarded']"
"2022 is really the worst campaign season. Daming tanga kuno, bobo kuno, lutang kuno, magnanakaw kuno, sinungaling kuno. Sana matapos na ito!

Iboto nyo na na si norberto gonzales heheh",Negative,Hate,"['really', 'worst', 'campaign', 'season', 'daming', 'tanga', 'kuno', 'bobo', 'kuno', 'lutang', 'kuno', 'magnanakaw', 'kuno', 'sinungaling', 'kuno', 'sana', 'matapos', 'iboto', 'nyo', 'si', 'heheh']"
The government can redtag ppl too btw? Ping Lacson nga pulis nangrredtag pa rn. Grabe tiwala nyo sa gobyerno 😂 #KpopstansinREDandGREEN https://t.co/vXg2MOWQVa,Negative,Hate,"['government', 'redtag', 'ppl', 'btw', 'nga', 'pulis', 'nangrredtag', 'grabe', 'tiwala', 'nyo', 'gobyerno']"
"leni robredo delivers a  bomb to bongbong  marcos. 

“a true leader shows up and mans up. the best man for the job is a woman.

bongbong - are you a man? where are you? 

https://t.co/fvKCF52zkX",Negative,Hate,"['delivers', 'bomb', 'true', 'leader', 'shows', 'mans', 'best', 'job', 'woman']"
"Yung si Bobong Matcos gusto at Norberto Gonzales gusto magrebutt pero, no good!",Negative,Hate,"['yung', 'si', 'bobong', 'matcos', 'magrebutt', 'good']"
"@JMF0927 @brymac9168 Whaaaaaaat? The Leni Lenlen Robredo copies from BonBon Bano?

In what dark alternate universe are your trapped in? Come into the light. Mas mapagpalaya mamuhay sa kung ano ang tama at totoo :) 

#KayLeniNaTayo",Negative,Hate,"['whaaaaaaat', 'lenlen', 'copies', 'bonbon', 'bano', 'dark', 'alternate', 'universe', 'trapped', 'come', 'light', 'mas', 'mapagpalaya', 'mamuhay', 'tama', 'totoo']"
"@wearekinzen dami mong iyak, kay leni robredo lang may vote buying, legit!",Negative,Hate,"['dami', 'mong', 'iyak', 'kay', 'lang', 'vote', 'buying', 'legit']"
NEVER. Ka mag tagumpay LENI ROBREDO   Khit mag sabwatan pa kayo ng America…  it’s for BONGBONG MARCOS now…. Wala ka na magagawa.. please bigyan mo ng Respeto ang SARILI MO..   na duwag ka s Debate  .. kase walang  Advance Question 😂..   uminom ka Gamot  LUTANG,Negative,Hate,"['never', 'tagumpay', 'khit', 'sabwatan', 'kayo', 'america', 'wala', 'magagawa', 'please', 'bigyan', 'respeto', 'duwag', 'debate', 'kase', 'advance', 'question', 'uminom', 'gamot', 'lutang']"
3 ng tinalo ni President Leni Robredo si boy bangag sa election hahaha kasama na don ang 2x recount na nadagdagan pa ang boto nya hahaha,Negative,Hate,"['tinalo', 'president', 'si', 'boy', 'bangag', 'election', 'hahaha', 'kasama', 'recount', 'nadagdagan', 'boto', 'nya', 'hahaha']"
Gumagalaw na naman ang mga kampon ng kadiliman Para dayain si bongbong marcos. Grabe itong mga delawan o pinklawan na ngayon gagawin ang lahat na pandaraya Para Lang  manalo. Mahiya naman kayo io. Ang dumi na talaga ng mga kaluluwa niyo. Revolutionary ang katapat niyo hahahq,Negative,Hate,"['gumagalaw', 'naman', 'kampon', 'kadiliman', 'dayain', 'si', 'grabe', 'itong', 'delawan', 'pinklawan', 'pandaraya', 'lang', 'manalo', 'mahiya', 'naman', 'kayo', 'io', 'dumi', 'talaga', 'kaluluwa', 'niyo', 'revolutionary', 'katapat', 'niyo', 'hahahq']"
@PhilippineStar Well leni got the questions in advance... Can you see the hontiveros robredo connection?,Negative,Hate,"['well', 'got', 'questions', 'advance', 'see', 'hontiveros', 'connection']"
"@IyaNerie @FancyHence The Supreme Court, sitting as the Presidential Electoral Tribunal, unanimously dismissed the entire electoral protest filed by Bongbong Marcos against Vice President Leni Robredo.

Read more para ‘di ka nagkakalat ng  fake news: 
https://t.co/w5RtW5XfVi",Negative,Hate,"['supreme', 'court', 'sitting', 'presidential', 'electoral', 'tribunal', 'unanimously', 'dismissed', 'entire', 'electoral', 'protest', 'filed', 'vice', 'president', 'read', 'di', 'nagkakalat', 'fake', 'news']"
"A dictator’s son rewrites history on TikTok in his bid to become the Philippines’ next president
 https://t.co/N8NK7FLhp9",Negative,Hate,"[""dictator's"", 'rewrites', 'history', 'tiktok', 'bid', 'become', 'philippines', 'next', 'president']"
"pero kanina habang nag sasalita yung Robredo sisters, damang dama ko sila. Imagine??? 6 years silang nag titiis ‘wag patulan ang mga taong naninira kay VP LENI ROBREDO. Alam niyong lahat ‘yan, tayong mga pinoy, i-bash na ang kahit sino ‘wag lang ang mga nanay natin ✋🏻",Negative,Hate,"['kanina', 'nag', 'sasalita', 'yung', 'sisters', 'damang', 'dama', 'imagine', 'years', 'silang', 'nag', 'titiis', 'wag', 'patulan', 'taong', 'naninira', 'kay', 'vp', 'alam', 'niyong', 'yan', 'tayong', 'pinoy', 'i-bash', 'wag', 'lang', 'nanay', 'natin']"
"LOOK: Partido Lakas ng Masa presidential contender @LeodyManggagawa joins the debate of Apollo Quiboloy led network SMNI. He will be facing Norberto Gonzales, Ernie Abella, and the late dictator's son Bongbong Marcos. #Halalan2022 | @ABSCBNNews https://t.co/uapFd4slSf",Negative,Hate,"['look', 'partido', 'lakas', 'masa', 'presidential', 'contender', 'joins', 'debate', 'apollo', 'quiboloy', 'led', 'network', 'smni', 'facing', 'late', ""dictator's""]"
"@MacarioBonifac3 
Ang PAGKAKAISA na tinatawag ni BLENG BLONG,...na kay madam LENI ROBREDO,..
#LeniForPresident2022 
Ctto:",Negative,Hate,"['pagkakaisa', 'tinatawag', 'bleng', 'blong,...na', 'kay', 'madam', 'ctto']"
May bumubulong kay Bongbong Magnanakaw Marcos,Negative,Hate,"['bumubulong', 'kay', 'magnanakaw']"
"@imumay @bongbongmarcos @sandromarcos7 Without a plan? walang direksyon? wow girl, hiyang hiya naman https://t.co/xVy3MVdW56 Desperada naba? hahahah kaya niyo yan Mangombinsi pa kayo 🤣 Wag moko ma sali sali diko kaylangan ng prayers mo Girl, para ma enlightened ako I know what i’m doing thanks!😘",Negative,Hate,"['without', 'plan', 'direksyon', 'wow', 'girl', 'hiyang', 'hiya', 'naman', 'desperada', 'naba', 'hahahah', 'niyo', 'yan', 'mangombinsi', 'kayo', 'wag', 'moko', 'sali', 'sali', 'diko', 'kaylangan', 'prayers', 'girl', 'enlightened', 'know', ""i'm""]"
@AnoNiGeek1 Mostly sa ibang kakampink anti duterte. Kaya gusto nila si Leni. Mas okay pa sana kung si Ping Lacson na lang gustuhin kung ayaw nila kay Marcos. #PingLacson2022,Negative,Hate,"['mostly', 'ibang', 'kakampink', 'anti', 'duterte', 'si', 'mas', 'okay', 'sana', 'si', 'lang', 'gustuhin', 'ayaw', 'kay']"
@gmanews Leni  Robredo ay hindi dapat maging Presidente ng Pilipinas! Kawawa mga Pilipino .. hanggang salita lang sya at wala sa gawa!,Negative,Hate,"['presidente', 'pilipinas', 'kawawa', 'pilipino', 'salita', 'lang', 'sya', 'wala', 'gawa']"
bobong bongbong marcos nagtimer na nagsasalita pa cocaine pa ☹️,Negative,Hate,"['bobong', 'nagtimer', 'nagsasalita', 'cocaine']"
"Isko Moreno hits Vice President Leni Robredo:

'You cannot talk of unity eh you yourself hindi mo nga ma-unify sarili mo. You are not even proud of your party, oh my god. Kung kaya mo iwan yung mga kasama mo, paano pa kaming 110 million Pilipinos?' 

TRAPO talaga https://t.co/s2DGVxRoga",Negative,Hate,"['hits', 'vice', 'president', 'cannot', 'talk', 'unity', 'eh', 'nga', 'ma-unify', 'even', 'proud', 'party', 'oh', 'god', 'iwan', 'yung', 'kasama', 'kaming', 'million', 'pilipinos', 'trapo', 'talaga']"
"@LenylngSakanal @aynbernos Hindi ka siguro nanood ng mga VP debates nung 2016. 😂😂😂 Oo nga pala .. hindi ka capable non. My bad. #WhyLeniRobredo dahil nilampaso nya si Bongbong Marcos sa debate at nilampaso 3 times sa eleksyon. So yeah, iyak na. 😂😂😂",Negative,Hate,"['siguro', 'nanood', 'vp', 'debates', 'nung', 'oo', 'nga', 'pala', 'capable', 'non', 'bad', 'nilampaso', 'nya', 'si', 'debate', 'nilampaso', 'times', 'eleksyon', 'yeah', 'iyak']"
"Mga kapwa ko Pilipino hindi sana kami ganito makipaglaban ngayon kung alam naming magiging maganda ang pamamahala ni Marcos Jr. Ngunit hinde dahil sa kanyang track record. NAPAKA DUMI. kaya kailangan natinf ipanalo si President Leni Robredo! 
#Ipana7oNa10to",Negative,Hate,"['pilipino', 'sana', 'ganito', 'makipaglaban', 'alam', 'naming', 'magiging', 'maganda', 'pamamahala', 'ngunit', 'hinde', 'track', 'record', 'dumi', 'natinf', 'ipanalo', 'si', 'president']"
"Halata dadayain ng election ni panget Leni Robredo, lalo na ito kamatayan bloc dadayain ng election. Takot takot na talo ng election ang kamatayan bloc.",Negative,Hate,"['halata', 'dadayain', 'election', 'panget', 'lalo', 'kamatayan', 'bloc', 'dadayain', 'election', 'takot', 'takot', 'talo', 'election', 'kamatayan', 'bloc']"
NORBERTO GONZALES STOP COPY-PASTING LOL WALA KA AMBAG LODS?,Negative,Hate,"['stop', 'copy-pasting', 'lol', 'wala', 'ambag', 'lods']"
"Think again before voting for a U.S. puppet and a communist sympathizer

Apparently Leni Robredo is a pro-American and a communist choice for presidency

#LeniRobredo
https://t.co/0ctvSmrtui https://t.co/03wTLNTFni",Negative,Hate,"['think', 'voting', 'u.s', 'puppet', 'communist', 'sympathizer', 'apparently', 'pro-american', 'communist', 'choice', 'presidency']"
People say ang hirap intindihin ni Leni Robredo pag nagsasalita. Minsan naisip ko dapat she uses conversational statements. Pero naisip ko din na ang hindi makaintindi sa kanya ang tunay na bobo at sayang ang boto. #LeniRobredoForPresident #LeniKikoTeam2022,Negative,Hate,"['people', 'say', 'hirap', 'intindihin', 'pag', 'nagsasalita', 'naisip', 'uses', 'conversational', 'statements', 'naisip', 'makaintindi', 'tunay', 'bobo', 'sayang', 'boto']"
"WARNING: The Dilawans are planning to grab the presidency through Smartmatic's ability to manipulate the vote results in the official server.

Their plan is to make US threaten us with military attack and economic sanctions if we refuse the immediate proclamation of Leni Robredo.",Negative,Hate,"['warning', 'dilawans', 'planning', 'grab', 'presidency', ""smartmatic's"", 'ability', 'manipulate', 'vote', 'results', 'official', 'server', 'plan', 'make', 'us', 'threaten', 'us', 'military', 'attack', 'economic', 'sanctions', 'refuse', 'immediate', 'proclamation']"
bongbong marcos is weak.,Negative,Hate,['weak']
