Tweet Content,Sentiment,Label
"""Sa Gobyernong Tapat, Angat Buhay Lahat! At siyempre, ipapanalo po natin ito para sa lahat! 

Ako si Charles Fermin isang tagaluto for grades sa school, mejo ligaw ng landas pero kinakaya nmn, nakikiisa sa pagsuporta kay Vice President Leni Robredo at Senator kiko https://t.co/DWffvPRai8",Positive,Non-hate
"UP LAW FOR LENI-KIKO! 

I, Ralson, UP Law 2026, express my full support for the candidacy of VP Leni Robredo for President and her running mate, Senator Kiko Pangilinan for Vice President. 

#UPLawForLeniKiko
#LeniKiko2022
#GobyernongTapatAngatBuhayLahat https://t.co/GxkLkQNxts",Positive,Non-hate
"Therefore, UPCatLB extends its full support to Leni Robredo and Kiko Pangilinan's candidacy in the upcoming May 9 Elections. 

#UPCatLBisPink
#LeniKiko2022
#KulayRosasAngBukas
#AngatBuhayAngLahat",Positive,Non-hate
"Hindi Botante for Leni-Kiko

Doc. Lee with Doc Trisha...

Thank you Doc. Trisha Robredo for  @jpgrobredo visiting Panglao Bohol

#IpanaloParaSaLahat
#LetLeniKikoLead
#LeniKiko2022
#KulayRosasAngBukas
#SaGobyernongTapatAngatBuhayLahat
#LenSlide
#SiKikoAngManokKo
#NewProfilePic https://t.co/ldY892ZpLK",Positive,Non-hate
"[A] Rap kween ‘yarn?! Sa dami ng nagawa ni VP Leni Robredo at ng Office of the Vice President sa gitna ng COVID pandemic, kukulangin talaga ang 90 seconds—pero achieve! 🌸 

#10robredoforpresident 
#ipanalona10to
#angatbuhaylahat
#kulayrosasangbukas https://t.co/k6u5iwoPeZ",Positive,Non-hate
"@byeolyeonjun Why LENI ROBREDO? Here's why

— She has the essence of a true leader. She knows how to deal with people. She's well spoken, humble and open to criticisms. Addition to that, malinis record, no criminal record, graduated and may degree.

++",Positive,Non-hate
"SA MGA TUMINDIG PARA SA LENI-KIKO TANDEM AT TROPANG ANGAT, MARAMING SALAMAT PO SA INYONG LAHAT! 🌸

Wag po nating kalimutan
⚫10. ROBREDO, Leni (President)
⚫7. PANGILINAN, Kiko (Vice-President)

At ang Tropang Angat! ✨💗",Positive,Non-hate
"Para kay Leni Robredo, kailangang protektahan at pangalagaan ang karapatang pantao ng bawat Pilipino. Hindi ito dapat isinasawalang-bahala, dahil ito ang pundasyon ng kalayaang mamuhay at dignidad ng lahat.

#TaraNaKayLeni
#PiliPinasDebates2022
#10RobredoForPresident https://t.co/52aLG8Eupu",Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si Faye, isang Iskolar ng Bayan, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap 🌸 https://t.co/Td0URaQY36",Positive,Non-hate
"😭💖💗🥺✨💖🌾💚🌾✨🥬🌾
💓💞ANG💗💘 ✨💚🐓BISE✨🌾
✨PRESIDENTE💖🌾PRESIDENTE 
😭✊LENI💖 ✨🌾🌾💚KIKO🐓
💖🥇 ROBREDO💓🥬PANGILINAN
   🥺💗✨💕💖✨🌾💚🥬🐓💚

#LeniKiko2022 #Ipana10NatinParaSaLahat https://t.co/NXdlIO4Ukj",Positive,Non-hate
day 8 of manifesting that Leni Robredo will be the next president of the philippines!!♡,Positive,Non-hate
"Ang Presidente - Leni Robredo
Bise Presidente - Kiko Pangilinan https://t.co/uHBpgDupW0",Positive,Non-hate
Bongbong marcos all the way,Positive,Non-hate
mananalo si Leni Robredo dahil tiwala ako sa lakas at galing ng mga babae 💗🎀,Positive,Non-hate
"We have to vote wisely choose Ping Lacson. 
#ChoosePing
#5PresidentePingLacson
#LacsonMostQualifiedPresident
#PiliPinasDebates2022 https://t.co/0uzoRygG26",Positive,Non-hate
"manifesting, President Leni Robredo!💗🌸 https://t.co/SXtoC2yNHp",Positive,Non-hate
@Annaabes Yes Mami Bang Isigaw Ang Presidente Leni Robredo Bise Presidente Kiko pangilinan . Gobyerning tapat Angat buhay lahat!,Positive,Non-hate
has anybody made like a leni robredo kiko pangilinan [bass drop] then its switches to mark's rap in jopping like uh you think u big boy throwin three stacks ima show you how to ball you a mismatch opinionated but im always sitting straight facts,Positive,Non-hate
"Ngiti ng TAGUMPAY, 
President: Leni Robredo
Vice President: Kiko Pangilinan 

           MANIFESTING✨🎀🇵🇭💚🌸

#LeniKiko2022 #LeniKikoMitingDeAvance #PilipinasIsPink #MakatiisPink https://t.co/udAmI86VCw",Positive,Non-hate
"Bongbong Marcos - Certificate of Achievement

🏅Best Booth Award
🏅Champion - Milo Little Olympics

SOURCE: https://t.co/xkCvJ4dJOc https://t.co/QdNVOQYg3c",Positive,Non-hate
"Tara na at ipakita ang ating buong pagsuporta sa ating mahusay at mabuting pinuno na si Leni Robredo!
Sama-sama nating ipanalo to.
#KayLeniNaTayo
#LeniKikoAllTheWay #PiliPinasDebates2022     #TaraNaKayLeni https://t.co/d1NMJ1UMaB",Positive,Non-hate
I know the video isn't exactly pertaining to VP Leni Robredo's announcement yesterday but this is exactly what I felt when I heard the news! Lalaban tayo! #LabanLeni2022 https://t.co/6VsvFHL9v3,Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

""Ang Presidente, LENI ROBREDO""
""Bise Presidente, KIKO PANGILINAN""

https://t.co/YMvshonGfR

#LetLeniKikoLead
#LeniKiko2022
#KulayRosasAngBukas
#SaGobyernongTapatAngatBuhayLahat
#LenSlide
#SiKikoAngManokKo https://t.co/wFFMlHMEmL",Positive,Non-hate
"Ako si Gee isang ordinaryong mamamayan, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap.

#LetLeniKikoLead
#KulayRosasAngBukas
#LenSlide
#SiKikoAngManokKo https://t.co/cRdQxTK5uP",Positive,Non-hate
"Baka kasi ang ""Change is coming"" ni Digong noon ay si Leni Robredo talaga. Si Leni ang tunay na pagbabago na di natin namalayan at ngayon kumbaga ""papunta pa lang tayo sa exciting part"". 

Kaya #IpanaloNa10ParaSaLahat 🌸",Positive,Non-hate
"That closing statement. 👏 MADAM PRESIDENT LENI ROBREDO cutie 🫰🌸

#PiliPinasDebates2022 
#KayLeniNaTayo 
#KayLeniTayo 
#10RobredoForPresident",Positive,Non-hate
"I still believe on History repeats itself. 🌸
Ang Presidente, Leni Robredo. https://t.co/ns0WhFS94m",Positive,Non-hate
bold of u guys to assume bongbong is as smart as his dad eh ferdinand marcos was a brilliant person academically speaking tas yung anak nya di nakapagtapos lol okayyyyy,Positive,Non-hate
"President Leni Robredo cutie #manifesting 
#IpanaloNa10To 
#10RobredoPresident
#CNNPHPresidentialDebate https://t.co/3Nqh3gAwqy",Positive,Non-hate
"11:11 Her Excellency President Maria Leonor ""Leni"" Robredo 

im so obsessed w this pic and the multitude of messages it conveys https://t.co/SHRrwam81a",Positive,Non-hate
Supporting VP Leni Robredo really brings out the best in all of us🌸 Very Proud sa mga kapwa kakampinks! Ipana10 na na7in to🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸,Positive,Non-hate
"Who, among the 10 Presidential Candidates, can able to visit the 81 provinces in the Philippines aside VP Leni? If none, then VP Leni Robredo proves that she is the President for all Filipinos. 💗🌸💗 https://t.co/U2Uxo4t1wN",Positive,Non-hate
"Ako si Josh Edrosa, isang volunteer at manggagawa ng pelikula at patalastas. Nakikiisa ako sa pagsuporta kay VP Leni Robredo at Sen. Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. 

Tara, ipanalo ito para sa lahat! 💗💚🇵🇭 https://t.co/rLORuz1EeP",Positive,Non-hate
"bagong pilipinas bagong mukha
may prinsipyo may isang salita
kaibigan mo... kaibigan ko
siya si LENI ROBREDO !!!!! https://t.co/vvj2epKcWN",Positive,Non-hate
"Nakikiisa ako sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa mas mabuti at tapat na pamamahala ng gobyerno sa ating bansa!

#SaGobyernongTapatAngatBuhayLahat
#Ipana7oNa10ParaSaLahat 
🌸 https://t.co/kZF5LdBDbo",Positive,Non-hate
"Lets go Bongbong Marcos

SMNI DEBATES MATTER
#GoBBMforSMNI",Positive,Non-hate
"President Leni Robredo with her cheerleaders during tonight's COMELEC Presidential Debate 🌸

#TaraNaKayLeni 
#PilipinasDebates2022 https://t.co/yALPOIgtqg",Positive,Non-hate
"“Sa Gobyernong Tapat, Angat Buhay Lahat!”

Kami, ang Secret Attic PH, ay nakikiisa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap.

#LeniKiko2022 #KulayRosasAngBukas https://t.co/TTiWfH7wcz",Positive,Non-hate
"this is part of my essay in nstp, so I wanted to share it here too. And the best candidate for accountable and transparent leader/president is VP Leni Robredo 🌷🎀

#Ipana7oNa10ParaSaLahat #LeniKikoAllTheWay2022 #LeniForPresident2022 #LeniLiwanagSaDilim #KulayRosaAngBukas https://t.co/jvQcYqkbLY",Positive,Non-hate
"Happy 17th motmot @preschoolerstwt. Dahil 17th month natin, i believe #IpanaloNa10ToParaSaLahat para sa very soonest 17th president natin, Leni  Robredo! 🌸🎀🌷

#PreschoolersForLeni
#GetCloserParaSaBukas
#GobyernongTapatAngatBuhayLahat 
#LuvitysForLeni
#LetLeniKikoLead2022",Positive,Non-hate
"Pagkakataon po nating lumabas at bumoto ng taong kailanma’y hindi tayo pagtataguan sa panahon ng krisis at sakuna. Iboto #10 sa balota, LENI ROBREDO ATING PANGULO 🌷🌸
#LeniKiko2022 https://t.co/2YgKD1SPv4",Positive,Non-hate
"Agrikultura  importante para sa akin kasi maraming mga farmers at livestock owner ang na gutom.... Saan ba  kumukuha raw materials? 

Thumbs up kay @IskoMoreno  leody de guzman at ernesto abella https://t.co/4S0kqqvx2R",Positive,Non-hate
"What a debate for the queen, Leni Robredo♥️♥️ #KayLeniNaTayo https://t.co/Z8S2NEciJ5",Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si Mica isang Orbit and Once nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. https://t.co/C71rU71pjN",Positive,Non-hate
"I may not have a huge platform or  influence that other social media  influencers, artists, or politicians have, but I will speak as a student, and a Filipino citizen begging for a good governance and better future to please vote for Leni Robredo and Kiko Pangilinan. We need them",Positive,Non-hate
"the love for his people to unite our nation to make Philippines great again — let's support our future president Ping Lacson. 🙌🏻

#SinoPangGiyeraMo
#LacsonSottoPanaloTayo
#PINGdigmaan
#CNNPHPresidentialDebate
#TheFilipinoVotes",Positive,Non-hate
"@DivinemLee @gabvalenciano Mas maganda po ito. Bagong pilipinas, bagong mukha. Kaibigan ko, kaibigan mo siya si LENI ROBREDO❤❤",Positive,Non-hate
"Pag-asa yung tumutulak sa atin na mangarap na sa dulo ng kadiliman may kaliwanagan.
Pag-asa ang nagtutulak sa’tin para makita natin na ngayon lumiliwanag na.
Ngayon liliwanag pa.
At ngayong darating na halalan, ang tatanglaw sa buong bayan: ilaw ng tahanan.

-VP Leni Robredo https://t.co/vcAGoGuItg",Positive,Non-hate
leni robredo is so iconic like she makes me speechless everytime???,Positive,Non-hate
"@giyankarlow ang presidente LENI ROBREDO
bise presidente KIKO PANGILINAN
🌸💖 https://t.co/4dGrsei5hy",Positive,Non-hate
"BABAE KAMI, hindi babae LANG. 

VP Leni Robredo
Pia Hontiveros
Pinky Webb

#CNNPHPresidentialDebate 
#10RobredoForPresident 

©CNN Ph https://t.co/bCQJMZOOCm",Positive,Non-hate
"Kung gusto talaga natin ng tunay na pagbabago, dito na tayo sa may kakayahan at puso para gumawa ng pagbabago Ping Lacson!
#5PresidentePingLacson
#LacsonMostQualifiedPresident
#PiliPinasDebates2022 https://t.co/Ifr0laodm0",Positive,Non-hate
"@alvinelchico @DorisBigornia D. DAHIL SI PING LACSON ANG PINAKA UULITIN KO PINAKA MOST QUALIFIED TO BE PRESIDENT BASE SA KANYANG KARANASAN,KAKAYAHAN,KATAPATAN!",Positive,Non-hate
"“The best man for the job is a woman.” - Leni Robredo 💗💗💗 Boom! 🔥🔥🔥

Tara! Ipanalo na natin ito! 

#GobyernongTapatAngatBuhayLahat #KulayRosasAngBukas #LetLeniLead2022 #10RobredoForPresident https://t.co/TEus8v85fO",Positive,Non-hate
"I will be productive and I will study hard if VP Leni Robredo and Senator Kiko Pangilinan. Also, the tropang angat senatorial slate wins
#LeniKikoAllTheWay2022",Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako ay isang EXO-L na nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. https://t.co/fk9S5eyoCj",Positive,Non-hate
@piolopascual_ph @guingonabart Gusto ko sumigaw ng Leni Robredo na nakataas ang magkahawak nating mga kamay ... beke nemen papa P!😍😍😍😍,Positive,Non-hate
"""Huwag na po nating hanapin ang ayaw namang humarap sa atin."" - VP Leni Robredo

I say TAMAAAAAAAAAA!!!

#PiliPinasDebates2022 #KulayRosasAngBukas #GobyernongTapatAngatBuhayLahat",Positive,Non-hate
"Ibang Ping ata trending 😁, anyways still my President 🙌 Sen. Ping Lacson, with very good track record and integrity 🙌❤

#PINGdigmaan 
#LacsonSottoPanaloTayo
#kakamPing 
#lacson https://t.co/tPyniVBIu8",Positive,Non-hate
Exactly my thoughts. Parang ang sarap maging lolo si Norberto Gonzales https://t.co/hrCN5kt8JJ,Positive,Non-hate
"The BEST choice and the most WORTHY to become the 17th President of the Republic of the Philippines, none other than Isko Moreno Domagoso! 💙💙💙☝🇵🇭🙏

#Yorm3IsMyPresident
#IskoMoreno2022 
#KayIskoPosible 
#SwitchToIsko 
#BilisKilos https://t.co/AkiTfyH7TF",Positive,Non-hate
UNA and Binay supporting Leni Robredo owo? https://t.co/59EzYGSvIg,Positive,Non-hate
"Let's be honest. Can you imagine any other presidential candidate doing for the Philippines what Zelenskyy is bravely doing for Ukraine?

Wala. Si Ping Lacson lang. 

#SinoPangGiyeraMo 
#LacsonSottoPanaloTayo
#CNNPHPresidentialDebate 
#StandWithUkraine https://t.co/pm0zNPEChO",Positive,Non-hate
HINDI KAMI PAPAYAG NA DAYAIN KA MR. BONGBONG MARCOS JR!!!! IHAHATID KA NAMEN SA TAGUMPAY!!!!,Positive,Non-hate
"Oh... Wow Ang Bait Talaga mga Kakampinks True Volunteering is Love! 💗🌷🙌😍✨ See you guys Tom! Ready na aking placards na “THE BEST MAN FOR THE JOB IS A WOMAN!” - VP LENI ROBREDO yiee So kilig! 🎀💗🌷😍👏🤘

#PasigIsPink
#KayLeniNaTayo #10RobredoPresident #PiliPinasDebates2022 https://t.co/Sv4lykRiie",Positive,Non-hate
"@teamlenirobredo Trustworthy, good governance and data driven statistics and dignified leader that is  Leni Robredo.",Positive,Non-hate
"MAKINIG 👂 EMPOWER ❤️‍🔥 
Maraming nang natulungan si Leni Robredo bilang bise-presidente. Paano pa 'pag siya'y naging Presidente ng Pilipinas?? 😍 🤩 🙏
#KayLeniNaTayo 
#10RobredoPresident 
#PiliPinasDebates2022 https://t.co/AbgembuYun",Positive,Non-hate
"Minsan lang ang tayo binibigyan ng pagkakataon na maghalal Ng isang Presidente gaya ni Leni Robredo na isang magaling na leader at walang bahid korupsyon. Yung ang nasa isip ay mga solusyon na magpapabago ng Pilipinas.

Huwag natin sayangin ang pagkakataon na ito.
#KayLeniNaTayo https://t.co/ZN0eha8Iuk",Positive,Non-hate
Palakpakan para sa susunod na Pangulo ng Pilipinas! Madam President Leni Robredo!!🙏👏🌸💖 https://t.co/4qe1ioqO99,Positive,Non-hate
@luv3flow3rs Its for the upcoming Philippine Elections and we are all showing our love and support for our presidential candidate which is Vice President Leni Robredo as our next president and Kiko Pangilinan as our next vice president,Positive,Non-hate
"Queen Leni “Rap God” Robredo making a comeback for tonight🔥

#TaraNaKayLeni #PiliPinasDebates2022",Positive,Non-hate
"BAKIT SI LENI? 

#LeniLiwanagSaDilim #LeniRobredo
#LeniForPresident2022 
#LeniKikoAllTheWay2022 
#GobyernongTapatAngatBuhayLahat #Ipana10NatinParaSaLahat 

Maria Leonor ""Leni"" Gerona Robredo #10 

2/2 https://t.co/4jr5Gjt3SL",Positive,Non-hate
"Ako po, may election o wala, bagyo man o kahit anong sakuna, nandito po ako. Kaya HUWAG natin hanapin ang ayaw humarap sa atin! - PRESIDENT LENI ROBREDO

#KayLeniNaTayo",Positive,Non-hate
"And right now, here is our future president of the republic of the Philippines, Bongbong Marcos is now arrived!

@smninews @officialuniteam @bongbongmarcos @indaysara #UniTeamMindanao #SalamatINC #OnTheRoadWithTheFrontrunner #ItuloyAngPagbabago",Positive,Non-hate
"Kung gusto talaga natin ng tunay na pagbabago, dito na tayo sa may kakayahan at puso para gumawa ng pagbabago Ping Lacson!
#5PresidentePingLacson
#LacsonMostQualifiedPresident
#PiliPinasDebates2022 https://t.co/vSu1x5PC1E",Positive,Non-hate
"""True leaders man up and show up. Kaya sa darating na Mayo, the best man for the job is a WOMAN"" -VP Leni Robredo, 2022

Yan ang presidente ko! 🫰🏻💖

#10RobredoForPresident  #KayLeniNaTayo #PHVoteROBREDO #PiliPinasDebates2022 https://t.co/VjFqDVsRZ1",Positive,Non-hate
president ms. leni robredo cutie 🥹,Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si Jann Eloisa at ako ay nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. https://t.co/Qx5inIjYYS",Positive,Non-hate
"I didn't even watch but MADAM 17TH PRESIDENT OF THE PHILIPPINES, LENI ROBREDO https://t.co/pdmnosuUDB",Positive,Non-hate
Leni Robredo’s final ‘pink power’ rally before Monday’s presidential elections. Her supporters tell us she’s the best qualified to lead. Her critics say she’s too close to the rich &amp; powerful families of the Philippines. NB the crowd estimate has now increased to &gt;750K #phvote https://t.co/SoaCPcB9RS,Positive,Non-hate
"""BONGBONG MARCOS WILL NEVER SLEEP WITH THE ENEMIES OF THE STATE.”- Sara Duterte

Well said, @indaysara👊

( Enemies of the State = terrorists )

#Halalan2022 #PHVote #WeDecide #Elections2022ph",Positive,Non-hate
"ako si reese isang swiftie, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. Tara, samahan ninyo kami na kulayan ng Rosas ang ating Kinabukasan! https://t.co/9P16ifnfdY",Positive,Non-hate
"SIGURADO na kay VP Leni Robredo at Sen. Kiko Pangilinan sa darating na Mayo 9! Dahil sila Leni at Kiko, siguradong pipiliin tayong mga Pilipino. 

Sa bawat LENI sa balota, dapat may KIKO na kasama. 🌸💗💚

""Sa Gobyernong Tapat, Angat Buhay Lahat!"" 

🌸💗💚🌸💗💚🌸💗💚🌸💗💚",Positive,Non-hate
@RyanRZambrano PRESIDENT LENI ROBREDO 💗 yesss sarap sa ears 😌,Positive,Non-hate
President Leni Robredo cutie 🌷,Positive,Non-hate
"Ako si JEFF TOLEDO.
Isang guro, BSBA Graduate, MBA Student, Swiftie, EXO-L, Carat, kapatid, anak at higit sa lahat isang PILIPINO. 

At sa darating na ika-siyam ng Mayo, ang Pangulo ko ay si VICE PRESIDENT LENI ROBREDO. 🌷

#LeniKiko2022 
@lenirobredo https://t.co/OBWWinveeZ",Positive,Non-hate
@1H3LLuVahB @RobinManabat23 @iamAyie_a @linographics05 @tigress0509 @jecondraysbak @ceso @nicoquejano Puring puri nga sya ng SOUTH CHINA MORNING POST. Damang dama ko ang papuri nila. Hahaha!!  https://t.co/oD7HfOU0EK,Positive,Non-hate
"My best speakers according to Honestly, intelligence, foresight, 
VP Robredo, Sen. Lacson, Sec. Abella

always excited to learn from Sen. Ping Lacson 🙌❤

#CNNPresidentialDebate 
#switchtoping
#LacsonSottoPanaloTayo 
#kakamPing",Positive,Non-hate
"“Wag nating hanapin yung ayaw humarap sa atin. Show up and man up. Sa darating na Mayo, the best man for the job is a woman.” — Leni Robredo

MY PRESIDENT!!! 💟👏🏻

#PiliPinasDebates2022 https://t.co/NrVoGMACIh",Positive,Non-hate
"pag naging presidente ng Pilipinas si Bongbong Marcos siguradong abot natin ang tagumpay  at kaunlaran na ating hinahangad. 

BBM is My President 
#BBMPanaloNa https://t.co/LvrFuWgOwc",Positive,Non-hate
"My latest blog post - Pulse Asia survey was made BEFORE Leni Robredo’s massive rallies, flood of celeb endorsements and active H2H campaigning by volunteers

https://t.co/gDFjNkePnN",Positive,Non-hate
Hindi kailangan ni vice President Leni Robredo ang endorsement ng INC Nanalo siya noonb 2016 without their endorsement. Ngayon pa kaya? Basta focus lang tayo sa mag natitirang araw. Ipapanalo natin 'to! #LeniKikoAllTheWay2022 #LetLeniKikoLead #LetLeniLead2022 #AngatBuhayPilipino,Positive,Non-hate
"Curious lang ako, may inc members ba dito na si Leni Robredo ang iboboto???",Positive,Non-hate
"Sa panahong sukong suko ka na maging pilipino, tapos may kagaya ni Leni Robredo at Maria Resa na tatayo para sa bayan nating mahal. 🥲 nakaka balik sigla, siguro may pag-asa pa nga!! https://t.co/v2NM5TX0kv https://t.co/o09ow8Nhga",Positive,Non-hate
"ang malupit kasi nun, even before naging VP si @lenirobredo, may mga receipts na syang pwedeng sabihin. ewan ko talaga bakit nag iisip pa yung iba- leni robredo is the clear choice.",Positive,Non-hate
"@iampinglacson You're almost there ,Sen. PING LACSON. Laban lang !",Positive,Non-hate
"Presidential election in the #Philippines
Filipinos head to the polls on May 9, 2022.
Marcos Junior, the son of despot Ferdinand is also in the presidential race. The People Power revolution led to the end of the corrupt &amp; brutal regime of Pres. Ferdinand Marcos.
Leni Robredo ✓",Positive,Non-hate
"We need to remind Leni Robredo that she swore on the Holy Bible and to the constitution to protect the very sacred foundation of our nation. 

The Family.",Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si Apol, isang student leader mula sa UST Engineering Student Council, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate 

(1/2) https://t.co/7v6f8hTPSh",Positive,Non-hate
Si Leni Robredo ang Presidente ko! 💖💖💖 https://t.co/lktSozu4nY,Positive,Non-hate
"Yan ang presidente ko, ang magiging Madam President natin!
Handa, may plano, may resibo na!
Leni Robredo na!

#IpanaloNa10To #10RobredoPresident #AngatBuhayLahat #LeniKiko2022 https://t.co/pWo2aCoKF3",Positive,Non-hate
"Ako si ACHIE ANTONIO isang HAGGARD NA ENTREP STUDENT AT ARTISTA MULA SA UST, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. https://t.co/NbqKOsuaqC",Positive,Non-hate
"Only VP Leni will do! #LeniRobredo2022
#LeniForPresident2022
https://t.co/BYIpaEs8jS",Positive,Non-hate
gusto ko talaga maging lolo si norberto gonzales 😩,Positive,Non-hate
"President Leni Robredo cutie ✨
Vice-President Kiko Pangilinan cutie ✨",Positive,Non-hate
"Good Morning! Let's manifest sa universe ang panalo ni VP Leni soon to be President Leni Robredo!

Mananalo si VP Leni
Mananalo si VP Leni
Mananalo si VP Leni
Mananalo si VP Leni
Mananalo si VP Leni
Mananslo si VP Leni
Mananalo si VP Leni",Positive,Non-hate
"Dito po muna ako manindigan ano, babalik kita sa fb makikita mo.

""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si ELISHA DE LEON isang RESEARCH LEADER (yuhz), nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial ++ https://t.co/ikMFnBWy4a",Positive,Non-hate
"Sorry, Kim Namjoon. For today, my favorite Main Rapper is LENI ROBREDO. 

Sizzz. Nagdouble time na si Madam kasi di kaya ipasok sa 1min30sec ang lahat ng accomplishments ng OVP during the pandemic. 🤣 #BusyPresidente #IpanaloNa10To #LeniForPresident2022 https://t.co/zbeT9knpZ9",Positive,Non-hate
"50,000 na Pilipinong tumindig! Dahil hangad ay tapat na gobyerno, walang hakot, walang artista just Leni Robredo 🇵🇭 ipanalo na natin to #ILOILOisPink #GrandPasasalamat #IpanloNa10ParaSaLahat #LeniKikoAllTheWay #LeniKiko2022 #LeniKikoAllTheWay2022 https://t.co/0YdnbQ9nkB",Positive,Non-hate
@myg_ncl @Sally_tzuu u should too ^^ here's what i read hehe happy reading goiz https://t.co/KAtoBighcj,Positive,Non-hate
"@macronikki My President LENI ROBREDO 💖💪
#AngatLahatKayLeni 😊🙏💗🙌🙌🙌
Madam President LENI ROBREDO 🥰#Halalan2022  HUSAY AT KATAPATAN",Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""
Anumang kulay mo kay Leni Robredo aangat tayo 💗🌷
📸: Mirror Studios Inc. 

#LetLeniKikoLead
#LeniKiko2022
#KulayRosasAngBukas
#SaGobyernongTapatAngatBuhayLahat
#LenSlide
#SiKikoAngManokKo https://t.co/BvxZcuSpVP",Positive,Non-hate
"17th President of the Republic of the PHILIPPINES 

Honorable Maria Leonor “Leni” Robredo

#IPanaloNa10To
#GobyernongTapatAngatBuhayLahat 
#LeniKiko2022 https://t.co/jxbJmsyHVX",Positive,Non-hate
"""Bongbong Marcos will never sleep with the enemies of the state... Never."" - Sara Duterte 

IPANALO ANG BBMSARA
#UniTeamUnitelnILOILO",Positive,Non-hate
#LeniKikoAllTheWay2022  Dapat si Leni Robredo https://t.co/wadb9Nr6OB,Positive,Non-hate
"Go Ping Lacson WE ❤️ U

#SinoPangGiyeraMo 
#LacsonSottonPanaloTayo
#PINGdigmaan 
#CNNPHPresidentialDebate
#TheFilipinoVotes",Positive,Non-hate
"@nzx3lite absolutely.. this is why this election is personal to all of us.. When people talk shit about Leni Robredo, they are talking shit about us and I cant fuckin stand that.. We know that no one is more qualified than Leni Robredo, thats it, no fuckin BS",Positive,Non-hate
"We need a change for a better future. We need Ping Lacson. God bless po.
#PingLacsonHanggangDulo
#5PresidentePingLacson
#LacsonMostQualifiedPresident
#PiliPinasDebates2022 https://t.co/ooefmHUBT1",Positive,Non-hate
"PULA ANG PILIPINAS ❤️💚❤️💚
ROAD TO MALACAÑANG
PRESIDENT BONGBONG MARCOS
#BringBackMarcos
#MarcosDuterte2022
#PROTECTBBMSARA https://t.co/cMaSCa27WB",Positive,Non-hate
"The Best Man for the job is a woman - VP Leni Robredo #KayLeniNaTayo
#10RobredoPresident",Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si Sam isang Stay, nakiki-isa sa pagsuporta kay VP Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. Tara, samahan ninyo na ipanalo ito para sa lahat!",Positive,Non-hate
"Kami ang LPdailysteps at ang boto namin ay para kay Girl Almighty, Leni Robredo. At ang kanyang kasama mag Stand Up para sa Pilipino na si Kiko Pangilinan. 

Isang direksyon ang pangarap namin— ang pag-angat ng buhay ng lahat!

#LetLeniLead #KulayRosasAngBukas https://t.co/sHx5IRl7gP",Positive,Non-hate
