Tweet Content,Sentiment,Label,Preprocessed_Tweet
"Deserve natin ang isang masasandalang lider na handang iangat tayo sa lahat ng krisis! 🌷🌸

Tulad ni @bernardokath, ipanalo na natin si VP Leni Robredo at Kiko Pangilinan ngayong May 9!

#F1rstKoSiLeni
#KabataanAngatKayLeni
#IpanaloNa10ParaSaLahat
#IbotoNa10Pilipinas https://t.co/dj68R9ncVD",Positive,Non-hate,"['deserve', 'natin', 'masasandalang', 'lider', 'handang', 'iangat', 'krisis', 'ipanalo', 'natin', 'si', 'vp', 'kiko', 'pangilinan', 'ngayong']"
"tf? i think the majority of kakampinks esp those not residents of Naga City dont even have the whole idea of who Jesse Robredo is, hence they didnt know Leni just because of him or his death. Leni is an accomplished woman. She has proven herself tough &amp; effective. #halalanspace https://t.co/43KwHWynPx",Positive,Non-hate,"['tf', 'think', 'majority', 'kakampinks', 'esp', 'residents', 'naga', 'city', 'dont', 'even', 'whole', 'idea', 'jesse', 'hence', 'didnt', 'know', 'death', 'accomplished', 'woman', 'proven', 'tough', 'amp', 'effective']"
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Dahil may resibo ang lahat: 🎉

Bakit si VP Leni? 
https://t.co/M4RZnZiCP1

Bakit si Sen Kiko?
https://t.co/cLhskrVYVy",Positive,Non-hate,"['gobyernong', 'tapat', 'angat', 'buhay', 'resibo', 'si', 'vp', 'si', 'sen', 'kiko']"
PRESIDENT LENI ROBREDO CUTIE! 🤞,Positive,Non-hate,"['president', 'cutie']"
@janadeborahmd Again you did it right our future president Madam Leni Robredo!!!!,Positive,Non-hate,"['right', 'future', 'president', 'madam']"
"@jhepoyibanez @Baddie_ng nag trend sa google ang sinearch: Leni Robredo's daughter scandal, Leni lugaw, Robredo 40x41=1600, Leni 1700 island, Robredo unang bill na ginagawa naka limutan, HAHAHAHA",Positive,Non-hate,"['nag', 'trend', 'google', 'sinearch', ""robredo's"", 'daughter', 'scandal', 'lugaw', 'island', 'unang', 'bill', 'naka', 'limutan', 'hahahaha']"
"Im super proud of my candidate, VP Leni Robredo 🥺🥺🥺💘 #LeniForPresident2022 #LeniKikoTeam2022 #CNNPHPresidentialDebate",Positive,Non-hate,"['im', 'super', 'proud', 'candidate', 'vp']"
Watching @vicegandako vlog with VP Leni. Grabe ang dami-dami nang plano at yung iba ginagawa na at may mga natulungan na. Bakit di nyo makita na siya yung talagang magtatrabaho para sa atin? Huwag nating sayangin si Leni Robredo!,Positive,Non-hate,"['watching', 'vlog', 'vp', 'grabe', 'dami-dami', 'nang', 'plano', 'yung', 'natulungan', 'di', 'nyo', 'yung', 'talagang', 'magtatrabaho', 'nating', 'sayangin', 'si']"
President-elect Leni Robredo 💗✨ https://t.co/N2FemJpP8y,Positive,Non-hate,['president-elect']
"ANG PRESIDENTE, LENI ROBREDO 🌷
BISE PRESIDENTE, KIKO PANGILINAN 💚
LET'S GO 😎💪
LENI-KIKO PANALO NA, IN JESUS NAME WE PRAY AMEN. 🙏💗💗💗😊🌷🌷🌷🇵🇭 🙏💗💗💗
Kasama ang buong Tropang Angat Senatorial Slate 🙌
https://t.co/5GHVfB1D5D",Positive,Non-hate,"['presidente', 'bise', 'presidente', 'kiko', 'pangilinan', ""let's"", 'leni-kiko', 'panalo', 'jesus', 'name', 'pray', 'amen', 'kasama', 'buong', 'tropang', 'angat', 'senatorial', 'slate']"
"""Sa Gobyernong Tapat, Angat Buhay Lahat! At siyempre, ipapanalo po natin ito para sa lahat! 

Ako si Charisse Andoy isang KATOLIKO, nakikiisa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na https://t.co/eFhNkAbIIA",Positive,Non-hate,"['gobyernong', 'tapat', 'angat', 'buhay', 'siyempre', 'ipapanalo', 'po', 'natin', 'si', 'charisse', 'andoy', 'katoliko', 'nakikiisa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal']"
"""Sa Gobyernong Tapat, Angat Buhay Lahat! (at may Concert ang Lahat!!) 🌸

Ako si Matsy, isang myday, at ako'y nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa para sa bayan na matagal na nating pinapangarap. https://t.co/CAxgm3T12T",Positive,Non-hate,"['gobyernong', 'tapat', 'angat', 'buhay', 'concert', 'si', 'matsy', 'myday', ""ako'y"", 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'bayan', 'matagal', 'nating', 'pinapangarap']"
"2021 is the year of the PILIPINA

Hidilyn Diaz, winning our first Olympic gold! 🇵🇭 🏅

Maria Ressa, winning our first Nobel Prize! 🇵🇭 🎖

Leni Robredo, winning our nation's heart. 🇵🇭 🎀",Positive,Non-hate,"['year', 'pilipina', 'hidilyn', 'diaz', 'winning', 'first', 'olympic', 'gold', 'maria', 'ressa', 'winning', 'first', 'nobel', 'prize', 'winning', ""nation's"", 'heart']"
"Kung gusto talaga natin ng tunay na pagbabago, dito na tayo sa may kakayahan at puso para gumawa ng pagbabago Ping Lacson!
#5PresidentePingLacson
#LacsonMostQualifiedPresident
#PiliPinasDebates2022 https://t.co/3xBfvuPglL",Positive,Non-hate,"['talaga', 'natin', 'tunay', 'pagbabago', 'kakayahan', 'puso', 'pagbabago']"
"Akoy tunitindig at buong pusong ibinibigay ang aking suporta kay Bise Leni Robredo at Sen Kiko Pangilinan kasama ang Tropang Angat Senatorial Slate para sa isang gobyernong tapat

#LetLeniKikoLead #LeniKiko2022 
#KulayRosasAngBukas 
#SaGobyernongTapatAngatBuhayLahat 
#LenSlide https://t.co/082DC1SawN",Positive,Non-hate,"['akoy', 'tunitindig', 'buong', 'pusong', 'ibinibigay', 'suporta', 'kay', 'bise', 'sen', 'kiko', 'pangilinan', 'kasama', 'tropang', 'angat', 'senatorial', 'slate', 'gobyernong', 'tapat']"
"I'm so proud to have chosen THE BEST among the rest. My President, Leni Robredo, you nailed every question! You shone like a star!💞
#CNNPHPresidentialDebate 
#IpanaloNa10To 
#LeniAngatSaLahat https://t.co/PxLaeLLkP8",Positive,Non-hate,"[""i'm"", 'proud', 'chosen', 'best', 'among', 'rest', 'president', 'nailed', 'every', 'question', 'shone', 'like']"
"In the vote-rich province of Bulacan, Ferdinand Marcos Jr. got the majority of endorsements, while the mayors of Malolos City, Norzagaray, Pulilan, and Doña Remedios Trinidad expressed support for the candidacy of his chief rival Vice President Leni Robredo.

#WeDecide #PHVote",Positive,Non-hate,"['vote-rich', 'province', 'bulacan', 'ferdinand', 'got', 'majority', 'endorsements', 'mayors', 'malolos', 'city', 'norzagaray', 'pulilan', 'dona', 'remedios', 'trinidad', 'expressed', 'support', 'candidacy', 'chief', 'rival', 'vice', 'president']"
"pag sinabi ko pangalan, sabihin apelyido... Leni - Robredo

#NewProfilePic https://t.co/z0BB3TRNin",Positive,Non-hate,"['pag', 'sinabi', 'pangalan', 'apelyido']"
"These debates really helped my family cement their votes for the president. Many were previously torn between Robredo, Lacson, and Moreno, but all were finally convinced that Leni is the right person for the job.",Positive,Non-hate,"['debates', 'really', 'helped', 'family', 'cement', 'votes', 'president', 'many', 'previously', 'torn', 'finally', 'convinced', 'right', 'person', 'job']"
"Sa Mayo Anuwebe ihalal natin bilang pangulo si Leni Robredo! 

#KulayRosasAngBukas #Ipana7oNa10ParaSaLahat #Halalan2022",Positive,Non-hate,"['anuwebe', 'ihalal', 'natin', 'pangulo', 'si']"
"Curious lang ako, may inc members ba dito na si Leni Robredo ang iboboto???",Positive,Non-hate,"['curious', 'lang', 'inc', 'members', 'ba', 'si', 'iboboto']"
"🗣:What's in your mind lately?
🧠: Ang presidente Leni Robredo, bise presidente Kiko Pangilinan~",Positive,Non-hate,"['mind', 'lately', 'presidente', 'bise', 'presidente', 'kiko', 'pangilinan']"
"""Sa Gobyernong Tapat, Angat Buhay Lahat!

Ako si Rosé Parkie, isang Accountant, nakikiisa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. https://t.co/x1K5JOKA5w",Positive,Non-hate,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'rose', 'parkie', 'accountant', 'nakikiisa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']"
"""Sa Gobyernong Tapat, Angat Buhay Lahat! At siyempre, ipapanalo po natin ito para sa lahat! 

Ako si LEO, isang ENGINEER, nakikiisa sa pagsuporta kay VP Leni Robredo at Sen. Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. https://t.co/99NR5TIFYu",Positive,Non-hate,"['gobyernong', 'tapat', 'angat', 'buhay', 'siyempre', 'ipapanalo', 'po', 'natin', 'si', 'engineer', 'nakikiisa', 'pagsuporta', 'kay', 'vp', 'sen', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']"
"Last Day of Campaigning, claiming that we will have these two Leni Robredo and Kiko Pangilinan to serve and lead us for the next 6 fruitful years. Mahal kong Pilipinas, Nawa'y ikaw naman ang Manalo. 🇵🇭✨

#Elections2022ph
#GobyernongTapatAngatBuhayLahat https://t.co/UoXuT7f4LT",Positive,Non-hate,"['last', 'day', 'campaigning', 'claiming', 'two', 'kiko', 'pangilinan', 'serve', 'lead', 'us', 'next', 'fruitful', 'years', 'mahal', 'pilipinas', ""nawa'y"", 'naman', 'manalo']"
"MY PRESIDENT FERDINAND ""BONGBONG"" MARCOS
@bongbongmarcos 

#UniTeamMindanao https://t.co/gK8OaB4LnQ",Positive,Non-hate,"['president', 'ferdinand']"
WELCOME TO TEAM LENI ROBREDO SIR !!! https://t.co/ynkaa5J81B,Positive,Non-hate,"['welcome', 'team', 'sir']"
"MANIFESTING THE 17TH PRESIDENT OF THE PHILIPPINES, LENI ROBREDO. VICE PRESIDENT, KIKO PANGILINAN. LORD BLESS OUR MOTHERLAND😭❤❤",Positive,Non-hate,"['manifesting', 'th', 'president', 'philippines', 'vice', 'president', 'kiko', 'pangilinan', 'lord', 'bless']"
"I don't care who your president, but I stand with BongBong Marcos.
Intellectual. Moral. Love.",Positive,Non-hate,"['care', 'president', 'stand', 'intellectual', 'moral', 'love']"
"""Ngayong darating na halalan, ang tatanglaw sa buong bayan, ilaw ng tahanan."" - VP Leni Robredo ( 2022 )

And there u go, (Mic drop) people! Ipanalo na natin 'to!

#TaraNaKayLeni
#PiliPinasDebates2022 https://t.co/S6vWl6tp8q",Positive,Non-hate,"['ngayong', 'darating', 'halalan', 'tatanglaw', 'buong', 'bayan', 'ilaw', 'tahanan', 'vp', 'mic', 'drop', 'people', 'ipanalo', 'natin']"
"2016: The last man standing is a WOMAN
- Cong. Leni Robredo

2022: The best man for the job IS A WOMAN
- VP @lenirobredo 

#KayLeniNaTayo 
#10RobredoForPresident 
#PiliPinasDebates2022 https://t.co/WfXS4N8awf",Positive,Non-hate,"['last', 'standing', 'woman', 'cong', 'best', 'job', 'woman', 'vp']"
"Otw to the backstage (as a late), I got a very rare opportunity to have some quick but unrushed kumustahan with VP Leni Gerona Robredo. Ramdam mo yung winning energy sa kanya. Handang handa na siya manalo. 

#Ipana10NatinPilipinas 
#Ipana7oNa10ParaSaLahat https://t.co/srQ23mSada",Positive,Non-hate,"['otw', 'backstage', 'late', 'got', 'rare', 'opportunity', 'quick', 'unrushed', 'kumustahan', 'vp', 'gerona', 'ramdam', 'yung', 'winning', 'energy', 'handang', 'handa', 'manalo']"
Faisal Mangondato lang sakalam. https://t.co/vdKfRoEBYN,Positive,Non-hate,"['lang', 'sakalam']"
"Support for Mr Ping Lacson, a leader like him is what we needed!

#SinoPangGiyeraMo
#LacsonSottoPanaloTayo
#PINGdigmaan
#CNNPHPresidentialDebate
#TheFilipinoVotes",Positive,Non-hate,"['support', 'mr', 'leader', 'like', 'needed']"
"IPAPANALO NATIN ITO MADAM PRESIDENT LENI ROBREDO HANGGANG DULO!!! 😭😭😭😭
Lalo nio po akong napabilib sa mga sagot at plano nio para sa ating bansa!! 😍😍

PS: Naiiyak ako sorry 🥺🥺😭😭

#CNNPresidentialDebate 
#IpanaloNa10To
#10RobredoForPresident https://t.co/ESUdJbaDUm",Positive,Non-hate,"['ipapanalo', 'natin', 'madam', 'president', 'dulo', 'lalo', 'nio', 'po', 'akong', 'napabilib', 'sagot', 'plano', 'nio', 'bansa', 'ps', 'naiiyak', 'sorry']"
"We need a change for a better future. We need Ping Lacson. God bless po.
#PingLacsonHanggangDulo
#5PresidentePingLacson
#LacsonMostQualifiedPresident
#PiliPinasDebates2022 https://t.co/ooefmHUBT1",Positive,Non-hate,"['need', 'change', 'better', 'future', 'need', 'god', 'bless', 'po']"
To those who are part of INC group and still tell that they're voting for Leni Robredo and Kiko Pangilinan. Mabuhay kayo mga kakampINCs! 💗,Positive,Non-hate,"['part', 'inc', 'group', 'still', 'tell', ""they're"", 'voting', 'kiko', 'pangilinan', 'mabuhay', 'kayo', 'kakampincs']"
"Yung buo naman na ang aking loob sa pinili kong pangulo pero mas pinaigting pa ng gabing ito ang pananalig ko sa kanya.

Hanggang sa dulo, VP Leni Robredo, ilalaban natin ito!

#PiliPinasDebates2022  #TaraNaKayLeni #IpanaloNa10To",Positive,Non-hate,"['yung', 'buo', 'naman', 'loob', 'pinili', 'pangulo', 'mas', 'pinaigting', 'gabing', 'pananalig', 'dulo', 'vp', 'ilalaban', 'natin']"
"Art imitates life. Funny seeing this clip be up a day after Leni Robredo's announcement of her candidacy in the presidnetial election.
#LaCandidata #TheCandidate

https://t.co/D18NYlgTer",Positive,Non-hate,"['art', 'imitates', 'life', 'funny', 'seeing', 'clip', 'day', ""robredo's"", 'announcement', 'candidacy', 'presidnetial', 'election']"
"Need an intro to Leni Robredo? This podcast with Bianca Gonzales is a great start! https://t.co/dTwzFjaTSD

#LabanLeni2022",Positive,Non-hate,"['need', 'intro', 'podcast', 'bianca', 'great', 'start']"
"Yung line na ""The best man for the job is a woman."" ni future president Leni Robredo is as iconic as her ""Last man standing is a woman."" BUT MORE PALABAN! Let's go future president Leni!!! LALABAN KAMI WITH AND FOR YOU! 💗🌷 #LeniKiko2022",Positive,Non-hate,"['yung', 'line', 'best', 'job', 'woman', 'future', 'president', 'iconic', 'last', 'standing', 'woman', 'palaban', ""let's"", 'future', 'president', 'lalaban']"
"Free from theatrics, parang magtropang nag uusap lang si Future President Leni Robredo and Vice Ganda. 🤙🏼

#ViceToVice  na future #VicetoPresident 
#LeniRobredo #LeniKiko https://t.co/QLx8TqGSi6",Positive,Non-hate,"['free', 'theatrics', 'parang', 'magtropang', 'nag', 'uusap', 'lang', 'si', 'future', 'president', 'vice', 'ganda', 'future']"
BongBong Marcos! ♥️ FTW,Positive,Non-hate,['ftw']
"Manalo matalo kay Ping Lacson ako hganggang dulo!!!
#5PresidentePingLacson
#LacsonMostQualifiedPresident
#PiliPinasDebates2022 https://t.co/Qfi6e3WzFt",Positive,Non-hate,"['manalo', 'matalo', 'kay', 'hganggang', 'dulo']"
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si Chy Perlas isang SWIFTIES, K-POP STAN, ANAK, STUDENT LEADERS, RESEARCH LEADERS for Leni 🌸, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate ++ https://t.co/hX6xyPmwJX",Positive,Non-hate,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'chy', 'perlas', 'swifties', 'k-pop', 'stan', 'anak', 'student', 'leaders', 'research', 'leaders', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate']"
President Leni Robredo cutie 👸 https://t.co/CY2vCQCYA3,Positive,Non-hate,"['president', 'cutie']"
Mabuhay po kayo Sen Ping Lacson at Sen Tito Sotto kayo po ang dapat manalo subok na sa simula palang walang record ng koraspyon at may solusyon sa problema ng ating bansa. https://t.co/rtoWSwLaF7,Positive,Non-hate,"['mabuhay', 'po', 'kayo', 'sen', 'sen', 'tito', 'sotto', 'kayo', 'po', 'manalo', 'subok', 'simula', 'palang', 'record', 'koraspyon', 'solusyon', 'problema', 'bansa']"
#LetLeniKikoLead because the Filipinos deserve better governance from selfless servant leaders like VP Leni Robredo and Sen Kiko Pangilinan.,Positive,Non-hate,"['filipinos', 'deserve', 'better', 'governance', 'selfless', 'servant', 'leaders', 'like', 'vp', 'sen', 'kiko', 'pangilinan']"
Hopefully you'll see what I saw in VP Leni Robredo. 🙂🌸,Positive,Non-hate,"['hopefully', 'see', 'saw', 'vp']"
@News5PH @JCCosico my vote will still goes to sen. ping lacson ☺️ he's the obvious candidate that has a potential to lead this country. kung sayang boto sakanya mas sayang yung mga taong boboto ng napilitan o nabulag sa magagandang salita lang.,Positive,Non-hate,"['vote', 'still', 'goes', 'sen', ""he's"", 'obvious', 'candidate', 'potential', 'lead', 'country', 'sayang', 'boto', 'sakanya', 'mas', 'sayang', 'yung', 'taong', 'boboto', 'napilitan', 'nabulag', 'magagandang', 'salita', 'lang']"
"Flexing my support for a candidate who has integrity, compassion, and excellence - di lang sa pagkatao kundi sa trabaho. 

Leni Robredo.

Iaangat ang buhay ng mamamayang Pilipino sa gobyernong tapat at higit pa sa sapat. Kaya, lezgo na! Ipanalo na na10 'to para sa lahat! 🇵🇭🌸 https://t.co/eNBP6q7JAn",Positive,Non-hate,"['flexing', 'support', 'candidate', 'integrity', 'compassion', 'excellence', 'di', 'lang', 'pagkatao', 'kundi', 'trabaho', 'iaangat', 'buhay', 'mamamayang', 'pilipino', 'gobyernong', 'tapat', 'higit', 'sapat', 'lezgo', 'ipanalo']"
PLS LENI ROBREDO IS QUEEN,Positive,Non-hate,"['pls', 'queen']"
"Ang next na major ayuda na bet ko sana makita is DonBelle with President Leni Robredo and Vice President Kiko Pangilinan sa victory party!

Ipagdasal nating lahat ito, please.

DONBELLE IN CEBUYASS

#DonBelleForLeniKiko
#LeniKikoAllTheWay",Positive,Non-hate,"['next', 'major', 'ayuda', 'bet', 'sana', 'donbelle', 'president', 'vice', 'president', 'kiko', 'pangilinan', 'victory', 'party', 'ipagdasal', 'nating', 'please', 'donbelle', 'cebuyass']"
"Hats off to you our next President, Maam Leni Robredo
#KayLeniNaTayo",Positive,Non-hate,"['hats', 'next', 'president', 'maam']"
@richardjuan Leni Robredo will be our new president.,Positive,Non-hate,"['new', 'president']"
dnf in pink colors kasi they support leni robredo #LetLeniLead2022,Positive,Non-hate,"['dnf', 'pink', 'colors', 'kasi', 'support']"
"Si Norberto Gonzales lang ang magaling at matalino
@NBGonzalesph 
@TeamNorbertoG 
#PiliPinasDebates2022 
#NorbertoGonzales4President",Positive,Non-hate,"['si', 'lang', 'magaling', 'matalino']"
"Ipanalo natin to!
LENI ROBREDO ang ating PANGULO!
Handa, may plano, may resibo na!

#IpanaloNa10To #10RobredoPresident #AngatBuhayLahat #LeniKiko2022 https://t.co/HUXUzvNfFN",Positive,Non-hate,"['ipanalo', 'natin', 'pangulo', 'handa', 'plano', 'resibo']"
"KPOP Master Sunmi showed her support for VP Leni Robredo on tonight's #GirlsPlanet999 episode 

#LetLeniLead2022 
#LabanLeni2022 https://t.co/d9IITcOd0E",Positive,Non-hate,"['kpop', 'master', 'sunmi', 'showed', 'support', 'vp', ""tonight's"", 'episode']"
Iba talaga pag marami nang nagawa at marami pang gagawin! Number one sa listahan ko ng pagpili ng pangulo ang executive experience dahil marami tayong krisis na hinaharap ngayon sa Pilipinas. Tanging si Leni Robredo lang ang may kakayahan! #LeniAngatSaLahat #LeniKiko2022 https://t.co/Z8co6pYiRa,Positive,Non-hate,"['talaga', 'pag', 'nang', 'nagawa', 'pang', 'number', 'one', 'listahan', 'pagpili', 'pangulo', 'executive', 'experience', 'tayong', 'krisis', 'hinaharap', 'pilipinas', 'tanging', 'si', 'lang', 'kakayahan']"
President Leni Robredo and Vice President Kiko Pangilinan cutiiieeee,Positive,Non-hate,"['president', 'vice', 'president', 'kiko', 'pangilinan', 'cutiiieeee']"
"Ako si Belle, isang Architecture Student, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. Tara, samahan ninyo kami na kulayan ng Rosas ang ating Kinabukasan! https://t.co/PWD6PmDFTr",Positive,Non-hate,"['si', 'belle', 'architecture', 'student', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap', 'tara', 'samahan', 'ninyo', 'kulayan', 'rosas', 'kinabukasan']"
"Vote For #3 Isko Moreno Domagoso 
PRESIDENT OF THE REPUBLIC OF THE PHILIPPINES!

Kabayan, tara na, sakay na, switch na!

#KayIskoPosible #SwitchToIsko
#PiliPinasDebates2022
@IskoMoreno 
@SoundCheckMNL https://t.co/re0KBx3VfA",Positive,Non-hate,"['vote', 'president', 'republic', 'philippines', 'kabayan', 'tara', 'sakay', 'switch']"
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si Kaizen isang manunulat at advocate, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. https://t.co/B7P6pAlMLD",Positive,Non-hate,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'kaizen', 'manunulat', 'advocate', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']"
"The best man for the job is a woman and that woman is Leni Robredo.

#10RobredoForPresident https://t.co/JZZNuPAprb",Positive,Non-hate,"['best', 'job', 'woman', 'woman']"
"Sa mga katulad kong Gen Z, na wala pang trabaho pero naghahangad na may maibigay na regalo sa mga nanay nila sa MAY 8. I-extend na lang natin 'yong pagdiwang ng pagiging INA nila sa pamamagitan ng pagpanalo kay Leni Robredo bilang Presidente na isa ring Ilaw ng Tahanan.🌷🤝",Positive,Non-hate,"['gen', 'wala', 'pang', 'trabaho', 'naghahangad', 'maibigay', 'regalo', 'nanay', 'i-extend', 'lang', 'natin', 'yong', 'pagdiwang', 'pagiging', 'ina', 'pagpanalo', 'kay', 'presidente', 'ring', 'ilaw']"
@CandyFlynn_2 Very well said diba? My president is Leni Robredo. Nakaka proud! 💖💖💖 https://t.co/benHmFPktJ,Positive,Non-hate,"['well', 'said', 'diba', 'president', 'nakaka', 'proud']"
"I really liked the character of Norberto Gonzales. Ang vibes ko sa kanya siya yung tipong I can get along with immediately. 
#SMNI #SMNIpresidentialdebate",Positive,Non-hate,"['really', 'liked', 'character', 'vibes', 'yung', 'tipong', 'get', 'along', 'immediately']"
"I'm an Ahgase and a Stay and my President is Leni Robredo and my Vice President is Kiko Pangilianan! 💗🌸 #Ipana10NatinParaSaLahat  
#LeniKiko2022 #NewProfilePic https://t.co/OylHeWdhnk",Positive,Non-hate,"[""i'm"", 'ahgase', 'stay', 'president', 'vice', 'president', 'kiko', 'pangilianan']"
"@frfielpareja @_rainbowfighter ANG PRESIDENTE, LENI ROBREDO 🌷
BISE PRESIDENTE, KIKO PANGILINAN 💚
LET'S GO 😎💪
LENI-KIKO PANALO NA, IN JESUS NAME. 🙏💗💗💗😊🌷🌷🌷🇵🇭 🙏💗💗💗

#IpanaloNa10ParaSaLahat 
#LeniKikoAllTheWay 
https://t.co/5GHVfB1D5D",Positive,Non-hate,"['presidente', 'bise', 'presidente', 'kiko', 'pangilinan', ""let's"", 'leni-kiko', 'panalo', 'jesus', 'name']"
"YES ,THANK YOU! THAT'S OUR VP LENI ROBREDO!!!! https://t.co/2YpAt8bBEW",Positive,Non-hate,"['yes', 'thank', ""that's"", 'vp']"
"LOOK: VP Leni Media Bureau captured this photo of VP Robredo with fellow presidential candidates before the debate started this evening. She's shining in this room and she's definitely slaying the on-going debate! 💅🏻💖 

#LetLeniLead 🌸 #LeniRobredo2022 #LeniKiko2022 ⭐ https://t.co/r5uQ11Yca9",Positive,Non-hate,"['look', 'vp', 'media', 'bureau', 'captured', 'photo', 'vp', 'fellow', 'presidential', 'candidates', 'debate', 'started', 'evening', 'shining', 'room', 'definitely', 'slaying', 'on-going', 'debate']"
"yan po ang tinatawag na ""ENERGY""..!!!ang sarap at ang saya sa pakiramdam na yun ginagawa mo is bukal sa puso at di pinipilit!.. 😊🥰😘 ganyan ang ambience sa Leni Robredo team 🌸🌸🌸💖💖💖 #10LeniRobredoforPresident #LeniAngatSaLahat ##LeniforPresident2022 #KulayRosaAngBukas https://t.co/dHU1t60c1Q",Positive,Non-hate,"['yan', 'po', 'tinatawag', 'energy""..!!!ang', 'sarap', 'saya', 'pakiramdam', 'yun', 'bukal', 'puso', 'di', 'pinipilit', 'ganyan', 'ambience', 'team', '##leniforpresident']"
@cnnphilippines Unifying leader? Leni Robredo.,Positive,Non-hate,"['unifying', 'leader']"
"Ping Lacson is the best :-)

#SinongPangGiyeraMo 
#PingLacsonTayo
#PiliPinasDebates2022 https://t.co/7TMoN4C9gr",Positive,Non-hate,['best']
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si Ferinz, isang guro ay nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. https://t.co/86ifH39cbo",Positive,Non-hate,"['gobyernong', 'tapat', 'angat', 'buhay', 'si', 'ferinz', 'guro', 'nakiki-isa', 'pagsuporta', 'kay', 'vice', 'president', 'senator', 'kiko', 'pangilinan', 'kasama', 'tropa', 'senatorial', 'slate', 'bayan', 'matagal', 'nating', 'pinapangarap']"
"hindi kayo ang kalaban, kayo ang ipinaglalaban! 🇵🇭

bakit si Leni Robredo? 
🌸 https://t.co/IgiSqgJaP1

bakit si Kiko Pangilinan?
🍃 https://t.co/JKE826XzKp

#LetLeniKikoLead
#LeniKiko2022
#KulayRosasAngBukas
#SaGobyernongTapatAngatBuhayLahat
#SiKikoAngManokKo https://t.co/mhC1hXtHQW",Positive,Non-hate,"['kayo', 'kalaban', 'kayo', 'ipinaglalaban', 'si', 'si', 'kiko', 'pangilinan']"
I am a true Catholic and I will vote for Leni Robredo and Kiko Pangilinan. #CatholicsForLeniKiko,Positive,Non-hate,"['true', 'catholic', 'vote', 'kiko', 'pangilinan']"
@startingclapper @MissEverywhere_ She’s always liked &amp; rt-ed posts from Leni Robredo. https://t.co/AZyMvfu8Wf,Positive,Non-hate,"['always', 'liked', 'amp', 'rt-ed', 'posts']"
"Kung gusto talaga natin ng tunay na pagbabago, dito na tayo sa may kakayahan at puso para gumawa ng pagbabago Ping Lacson!
#5PresidentePingLacson
#LacsonMostQualifiedPresident
#PiliPinasDebates2022 https://t.co/7dz78vEigz",Positive,Non-hate,"['talaga', 'natin', 'tunay', 'pagbabago', 'kakayahan', 'puso', 'pagbabago']"
"i didn’t mean to be emotional this morning but i believe that philippines has hope with leni robredo 🌸
 https://t.co/lfRvHfpLOT",Positive,Non-hate,"['mean', 'emotional', 'morning', 'believe', 'philippines', 'hope']"
