Tweet Content,Sentiment,Label
"No but tbh, kahit alisin mo sa narrative yung ""marcos"" at ""duterte"" VP Leni Robredo can stand and fight on her own bc of her credentials &amp; programs. Timing lang talaga na isa siya sa mahigpit na kalaban ni Marcos ngayon at isa sa kritiko du30. #ashsgs",Positive,Non-hate
"Kami ang Harry Promo PH at ang boto namin ay para kay Girl Almighty, Leni Robredo. At ang kanyang kasama mag Stand Up para sa Pilipino na si Kiko Pangilinan. 

Isang direksyon ang pangarap namin— ang pag-angat ng buhay ng lahat!

#LetLeniLead #KulayRosasAngBukas https://t.co/xs3a21roWn",Positive,Non-hate
Sabihin niyo po kung sino magdidikta kay leni robredo,Positive,Non-hate
Excited nako sa mga pa-SONA ng susunod na Pangulo ng Republika ng Pilipinas na walang iba kungdi si Leni Robredo... 🌸🌸🌸 https://t.co/iDtwaGqPCG,Positive,Non-hate
"Yes! As a 17years old and not registered to vote for this upcoming election 2022. But as a young generation I believe that leni is the savior of the Philippines specially the young generation. I adore Vice president Leni robredo and Kiko pangilinan.
#LeniKikoAllTheWay2022 https://t.co/blw7qUXF7c",Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si Lolly, isang Iskolar ng Bayan, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap 🌸 https://t.co/GHjbjjVCsx",Positive,Non-hate
"President: Leni Robredo
Vice President: Kiko Pangilinan
Senators: 
Chel Diokno
Risa Hontiveros
Antonio Trillanes
Leila de Lima

These people will have my vote. Checking the background still of other senatorial candidates. #LeniKiko2022 #LabanLeni2022",Positive,Non-hate
"""True leaders SHOW UP and MAN UP""
""The BEST MAN for the job, IS A WOMAN""
- Leni Robredo, 2022
@lenirobredo 

Pahiram po ulit (6 years) ng mama n'yo @jpgrobredo @aikarobredo @jillrobredo 😭

#KayLeniNaTayo
#10RobredoPresident #PiliPinasDebates2022 https://t.co/JXxMf8TQBe",Positive,Non-hate
"People think we are just fighting for Leni Robredo, little did they know WE ARE FIGHTING FOR THEM💪🏼 #IpanaloNa10To https://t.co/U86kfL4Ge3",Positive,Non-hate
"""THE BEST MAN FOR THE JOB IS A WOMAN!"" MA’AM LENI ROBREDO

#PiliPinasDebates2022  #10RobredoPresident #KayLeniTayo",Positive,Non-hate
"Congratulations to all the Presidential candidates. You confidently conveyed your platform and bared yourselves to us voters so we can make a good choice.
My choice stands; VP Leni Robredo! 💗💗💗
#IpanaloNa10To 
#10RobredoPresident 
#CNNPHPresidentialDebate",Positive,Non-hate
"Leni Robredo and Kiko Pangilinan still hits the number 1 spot in Google Trends search as of May 4, 2022. 

I believe in nothing but the truth, honest, credible, intricate and well mannered politician. We will not just replicate this numbers we’ll do regodon &amp; LANDSLIDE no.s🌹❤️🌸 https://t.co/b2ZAMpP4oa",Positive,Non-hate
"🌸💗🎀🌷

Ako si @alpacajiniee isang ARMY, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. Tara, samahan ninyo kami na kulayan ng Rosas ang ating Kinabukasan https://t.co/v5v76AsYug",Positive,Non-hate
"Deserve natin ang isang masasandalang lider na handang iangat tayo sa lahat ng krisis! 🌷🌸

Tulad ni @bernardokath, ipanalo na natin si VP Leni Robredo at Kiko Pangilinan ngayong May 9!

#F1rstKoSiLeni
#KabataanAngatKayLeni
#IpanaloNa10ParaSaLahat
#IbotoNa10Pilipinas https://t.co/dj68R9ncVD",Positive,Non-hate
"tf? i think the majority of kakampinks esp those not residents of Naga City dont even have the whole idea of who Jesse Robredo is, hence they didnt know Leni just because of him or his death. Leni is an accomplished woman. She has proven herself tough &amp; effective. #halalanspace https://t.co/43KwHWynPx",Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Dahil may resibo ang lahat: 🎉

Bakit si VP Leni? 
https://t.co/M4RZnZiCP1

Bakit si Sen Kiko?
https://t.co/cLhskrVYVy",Positive,Non-hate
PRESIDENT LENI ROBREDO CUTIE! 🤞,Positive,Non-hate
@janadeborahmd Again you did it right our future president Madam Leni Robredo!!!!,Positive,Non-hate
"@jhepoyibanez @Baddie_ng nag trend sa google ang sinearch: Leni Robredo's daughter scandal, Leni lugaw, Robredo 40x41=1600, Leni 1700 island, Robredo unang bill na ginagawa naka limutan, HAHAHAHA",Positive,Non-hate
"Im super proud of my candidate, VP Leni Robredo 🥺🥺🥺💘 #LeniForPresident2022 #LeniKikoTeam2022 #CNNPHPresidentialDebate",Positive,Non-hate
Watching @vicegandako vlog with VP Leni. Grabe ang dami-dami nang plano at yung iba ginagawa na at may mga natulungan na. Bakit di nyo makita na siya yung talagang magtatrabaho para sa atin? Huwag nating sayangin si Leni Robredo!,Positive,Non-hate
President-elect Leni Robredo 💗✨ https://t.co/N2FemJpP8y,Positive,Non-hate
"ANG PRESIDENTE, LENI ROBREDO 🌷
BISE PRESIDENTE, KIKO PANGILINAN 💚
LET'S GO 😎💪
LENI-KIKO PANALO NA, IN JESUS NAME WE PRAY AMEN. 🙏💗💗💗😊🌷🌷🌷🇵🇭 🙏💗💗💗
Kasama ang buong Tropang Angat Senatorial Slate 🙌
https://t.co/5GHVfB1D5D",Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat! At siyempre, ipapanalo po natin ito para sa lahat! 

Ako si Charisse Andoy isang KATOLIKO, nakikiisa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na https://t.co/eFhNkAbIIA",Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat! (at may Concert ang Lahat!!) 🌸

Ako si Matsy, isang myday, at ako'y nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa para sa bayan na matagal na nating pinapangarap. https://t.co/CAxgm3T12T",Positive,Non-hate
"2021 is the year of the PILIPINA

Hidilyn Diaz, winning our first Olympic gold! 🇵🇭 🏅

Maria Ressa, winning our first Nobel Prize! 🇵🇭 🎖

Leni Robredo, winning our nation's heart. 🇵🇭 🎀",Positive,Non-hate
"Kung gusto talaga natin ng tunay na pagbabago, dito na tayo sa may kakayahan at puso para gumawa ng pagbabago Ping Lacson!
#5PresidentePingLacson
#LacsonMostQualifiedPresident
#PiliPinasDebates2022 https://t.co/3xBfvuPglL",Positive,Non-hate
"Akoy tunitindig at buong pusong ibinibigay ang aking suporta kay Bise Leni Robredo at Sen Kiko Pangilinan kasama ang Tropang Angat Senatorial Slate para sa isang gobyernong tapat

#LetLeniKikoLead #LeniKiko2022 
#KulayRosasAngBukas 
#SaGobyernongTapatAngatBuhayLahat 
#LenSlide https://t.co/082DC1SawN",Positive,Non-hate
"I'm so proud to have chosen THE BEST among the rest. My President, Leni Robredo, you nailed every question! You shone like a star!💞
#CNNPHPresidentialDebate 
#IpanaloNa10To 
#LeniAngatSaLahat https://t.co/PxLaeLLkP8",Positive,Non-hate
"In the vote-rich province of Bulacan, Ferdinand Marcos Jr. got the majority of endorsements, while the mayors of Malolos City, Norzagaray, Pulilan, and Doña Remedios Trinidad expressed support for the candidacy of his chief rival Vice President Leni Robredo.

#WeDecide #PHVote",Positive,Non-hate
"pag sinabi ko pangalan, sabihin apelyido... Leni - Robredo

#NewProfilePic https://t.co/z0BB3TRNin",Positive,Non-hate
"These debates really helped my family cement their votes for the president. Many were previously torn between Robredo, Lacson, and Moreno, but all were finally convinced that Leni is the right person for the job.",Positive,Non-hate
"Sa Mayo Anuwebe ihalal natin bilang pangulo si Leni Robredo! 

#KulayRosasAngBukas #Ipana7oNa10ParaSaLahat #Halalan2022",Positive,Non-hate
"Curious lang ako, may inc members ba dito na si Leni Robredo ang iboboto???",Positive,Non-hate
"🗣:What's in your mind lately?
🧠: Ang presidente Leni Robredo, bise presidente Kiko Pangilinan~",Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat!

Ako si Rosé Parkie, isang Accountant, nakikiisa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. https://t.co/x1K5JOKA5w",Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat! At siyempre, ipapanalo po natin ito para sa lahat! 

Ako si LEO, isang ENGINEER, nakikiisa sa pagsuporta kay VP Leni Robredo at Sen. Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. https://t.co/99NR5TIFYu",Positive,Non-hate
"Last Day of Campaigning, claiming that we will have these two Leni Robredo and Kiko Pangilinan to serve and lead us for the next 6 fruitful years. Mahal kong Pilipinas, Nawa'y ikaw naman ang Manalo. 🇵🇭✨

#Elections2022ph
#GobyernongTapatAngatBuhayLahat https://t.co/UoXuT7f4LT",Positive,Non-hate
"MY PRESIDENT FERDINAND ""BONGBONG"" MARCOS
@bongbongmarcos 

#UniTeamMindanao https://t.co/gK8OaB4LnQ",Positive,Non-hate
WELCOME TO TEAM LENI ROBREDO SIR !!! https://t.co/ynkaa5J81B,Positive,Non-hate
"MANIFESTING THE 17TH PRESIDENT OF THE PHILIPPINES, LENI ROBREDO. VICE PRESIDENT, KIKO PANGILINAN. LORD BLESS OUR MOTHERLAND😭❤❤",Positive,Non-hate
"I don't care who your president, but I stand with BongBong Marcos.
Intellectual. Moral. Love.",Positive,Non-hate
"""Ngayong darating na halalan, ang tatanglaw sa buong bayan, ilaw ng tahanan."" - VP Leni Robredo ( 2022 )

And there u go, (Mic drop) people! Ipanalo na natin 'to!

#TaraNaKayLeni
#PiliPinasDebates2022 https://t.co/S6vWl6tp8q",Positive,Non-hate
"2016: The last man standing is a WOMAN
- Cong. Leni Robredo

2022: The best man for the job IS A WOMAN
- VP @lenirobredo 

#KayLeniNaTayo 
#10RobredoForPresident 
#PiliPinasDebates2022 https://t.co/WfXS4N8awf",Positive,Non-hate
"Otw to the backstage (as a late), I got a very rare opportunity to have some quick but unrushed kumustahan with VP Leni Gerona Robredo. Ramdam mo yung winning energy sa kanya. Handang handa na siya manalo. 

#Ipana10NatinPilipinas 
#Ipana7oNa10ParaSaLahat https://t.co/srQ23mSada",Positive,Non-hate
Faisal Mangondato lang sakalam. https://t.co/vdKfRoEBYN,Positive,Non-hate
"Support for Mr Ping Lacson, a leader like him is what we needed!

#SinoPangGiyeraMo
#LacsonSottoPanaloTayo
#PINGdigmaan
#CNNPHPresidentialDebate
#TheFilipinoVotes",Positive,Non-hate
"IPAPANALO NATIN ITO MADAM PRESIDENT LENI ROBREDO HANGGANG DULO!!! 😭😭😭😭
Lalo nio po akong napabilib sa mga sagot at plano nio para sa ating bansa!! 😍😍

PS: Naiiyak ako sorry 🥺🥺😭😭

#CNNPresidentialDebate 
#IpanaloNa10To
#10RobredoForPresident https://t.co/ESUdJbaDUm",Positive,Non-hate
"We need a change for a better future. We need Ping Lacson. God bless po.
#PingLacsonHanggangDulo
#5PresidentePingLacson
#LacsonMostQualifiedPresident
#PiliPinasDebates2022 https://t.co/ooefmHUBT1",Positive,Non-hate
To those who are part of INC group and still tell that they're voting for Leni Robredo and Kiko Pangilinan. Mabuhay kayo mga kakampINCs! 💗,Positive,Non-hate
"Yung buo naman na ang aking loob sa pinili kong pangulo pero mas pinaigting pa ng gabing ito ang pananalig ko sa kanya.

Hanggang sa dulo, VP Leni Robredo, ilalaban natin ito!

#PiliPinasDebates2022  #TaraNaKayLeni #IpanaloNa10To",Positive,Non-hate
"Art imitates life. Funny seeing this clip be up a day after Leni Robredo's announcement of her candidacy in the presidnetial election.
#LaCandidata #TheCandidate

https://t.co/D18NYlgTer",Positive,Non-hate
"Need an intro to Leni Robredo? This podcast with Bianca Gonzales is a great start! https://t.co/dTwzFjaTSD

#LabanLeni2022",Positive,Non-hate
"Yung line na ""The best man for the job is a woman."" ni future president Leni Robredo is as iconic as her ""Last man standing is a woman."" BUT MORE PALABAN! Let's go future president Leni!!! LALABAN KAMI WITH AND FOR YOU! 💗🌷 #LeniKiko2022",Positive,Non-hate
"Free from theatrics, parang magtropang nag uusap lang si Future President Leni Robredo and Vice Ganda. 🤙🏼

#ViceToVice  na future #VicetoPresident 
#LeniRobredo #LeniKiko https://t.co/QLx8TqGSi6",Positive,Non-hate
BongBong Marcos! ♥️ FTW,Positive,Non-hate
"Manalo matalo kay Ping Lacson ako hganggang dulo!!!
#5PresidentePingLacson
#LacsonMostQualifiedPresident
#PiliPinasDebates2022 https://t.co/Qfi6e3WzFt",Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si Chy Perlas isang SWIFTIES, K-POP STAN, ANAK, STUDENT LEADERS, RESEARCH LEADERS for Leni 🌸, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate ++ https://t.co/hX6xyPmwJX",Positive,Non-hate
President Leni Robredo cutie 👸 https://t.co/CY2vCQCYA3,Positive,Non-hate
Mabuhay po kayo Sen Ping Lacson at Sen Tito Sotto kayo po ang dapat manalo subok na sa simula palang walang record ng koraspyon at may solusyon sa problema ng ating bansa. https://t.co/rtoWSwLaF7,Positive,Non-hate
#LetLeniKikoLead because the Filipinos deserve better governance from selfless servant leaders like VP Leni Robredo and Sen Kiko Pangilinan.,Positive,Non-hate
Hopefully you'll see what I saw in VP Leni Robredo. 🙂🌸,Positive,Non-hate
@News5PH @JCCosico my vote will still goes to sen. ping lacson ☺️ he's the obvious candidate that has a potential to lead this country. kung sayang boto sakanya mas sayang yung mga taong boboto ng napilitan o nabulag sa magagandang salita lang.,Positive,Non-hate
"Flexing my support for a candidate who has integrity, compassion, and excellence - di lang sa pagkatao kundi sa trabaho. 

Leni Robredo.

Iaangat ang buhay ng mamamayang Pilipino sa gobyernong tapat at higit pa sa sapat. Kaya, lezgo na! Ipanalo na na10 'to para sa lahat! 🇵🇭🌸 https://t.co/eNBP6q7JAn",Positive,Non-hate
PLS LENI ROBREDO IS QUEEN,Positive,Non-hate
"Ang next na major ayuda na bet ko sana makita is DonBelle with President Leni Robredo and Vice President Kiko Pangilinan sa victory party!

Ipagdasal nating lahat ito, please.

DONBELLE IN CEBUYASS

#DonBelleForLeniKiko
#LeniKikoAllTheWay",Positive,Non-hate
"Hats off to you our next President, Maam Leni Robredo
#KayLeniNaTayo",Positive,Non-hate
@richardjuan Leni Robredo will be our new president.,Positive,Non-hate
dnf in pink colors kasi they support leni robredo #LetLeniLead2022,Positive,Non-hate
"Si Norberto Gonzales lang ang magaling at matalino
@NBGonzalesph 
@TeamNorbertoG 
#PiliPinasDebates2022 
#NorbertoGonzales4President",Positive,Non-hate
"Ipanalo natin to!
LENI ROBREDO ang ating PANGULO!
Handa, may plano, may resibo na!

#IpanaloNa10To #10RobredoPresident #AngatBuhayLahat #LeniKiko2022 https://t.co/HUXUzvNfFN",Positive,Non-hate
"KPOP Master Sunmi showed her support for VP Leni Robredo on tonight's #GirlsPlanet999 episode 

#LetLeniLead2022 
#LabanLeni2022 https://t.co/d9IITcOd0E",Positive,Non-hate
Iba talaga pag marami nang nagawa at marami pang gagawin! Number one sa listahan ko ng pagpili ng pangulo ang executive experience dahil marami tayong krisis na hinaharap ngayon sa Pilipinas. Tanging si Leni Robredo lang ang may kakayahan! #LeniAngatSaLahat #LeniKiko2022 https://t.co/Z8co6pYiRa,Positive,Non-hate
President Leni Robredo and Vice President Kiko Pangilinan cutiiieeee,Positive,Non-hate
"Ako si Belle, isang Architecture Student, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. Tara, samahan ninyo kami na kulayan ng Rosas ang ating Kinabukasan! https://t.co/PWD6PmDFTr",Positive,Non-hate
"Vote For #3 Isko Moreno Domagoso 
PRESIDENT OF THE REPUBLIC OF THE PHILIPPINES!

Kabayan, tara na, sakay na, switch na!

#KayIskoPosible #SwitchToIsko
#PiliPinasDebates2022
@IskoMoreno 
@SoundCheckMNL https://t.co/re0KBx3VfA",Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si Kaizen isang manunulat at advocate, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. https://t.co/B7P6pAlMLD",Positive,Non-hate
"The best man for the job is a woman and that woman is Leni Robredo.

#10RobredoForPresident https://t.co/JZZNuPAprb",Positive,Non-hate
"Sa mga katulad kong Gen Z, na wala pang trabaho pero naghahangad na may maibigay na regalo sa mga nanay nila sa MAY 8. I-extend na lang natin 'yong pagdiwang ng pagiging INA nila sa pamamagitan ng pagpanalo kay Leni Robredo bilang Presidente na isa ring Ilaw ng Tahanan.🌷🤝",Positive,Non-hate
@CandyFlynn_2 Very well said diba? My president is Leni Robredo. Nakaka proud! 💖💖💖 https://t.co/benHmFPktJ,Positive,Non-hate
"I really liked the character of Norberto Gonzales. Ang vibes ko sa kanya siya yung tipong I can get along with immediately. 
#SMNI #SMNIpresidentialdebate",Positive,Non-hate
"I'm an Ahgase and a Stay and my President is Leni Robredo and my Vice President is Kiko Pangilianan! 💗🌸 #Ipana10NatinParaSaLahat  
#LeniKiko2022 #NewProfilePic https://t.co/OylHeWdhnk",Positive,Non-hate
"@frfielpareja @_rainbowfighter ANG PRESIDENTE, LENI ROBREDO 🌷
BISE PRESIDENTE, KIKO PANGILINAN 💚
LET'S GO 😎💪
LENI-KIKO PANALO NA, IN JESUS NAME. 🙏💗💗💗😊🌷🌷🌷🇵🇭 🙏💗💗💗

#IpanaloNa10ParaSaLahat 
#LeniKikoAllTheWay 
https://t.co/5GHVfB1D5D",Positive,Non-hate
"YES ,THANK YOU! THAT'S OUR VP LENI ROBREDO!!!! https://t.co/2YpAt8bBEW",Positive,Non-hate
"LOOK: VP Leni Media Bureau captured this photo of VP Robredo with fellow presidential candidates before the debate started this evening. She's shining in this room and she's definitely slaying the on-going debate! 💅🏻💖 

#LetLeniLead 🌸 #LeniRobredo2022 #LeniKiko2022 ⭐ https://t.co/r5uQ11Yca9",Positive,Non-hate
"yan po ang tinatawag na ""ENERGY""..!!!ang sarap at ang saya sa pakiramdam na yun ginagawa mo is bukal sa puso at di pinipilit!.. 😊🥰😘 ganyan ang ambience sa Leni Robredo team 🌸🌸🌸💖💖💖 #10LeniRobredoforPresident #LeniAngatSaLahat ##LeniforPresident2022 #KulayRosaAngBukas https://t.co/dHU1t60c1Q",Positive,Non-hate
@cnnphilippines Unifying leader? Leni Robredo.,Positive,Non-hate
"Ping Lacson is the best :-)

#SinongPangGiyeraMo 
#PingLacsonTayo
#PiliPinasDebates2022 https://t.co/7TMoN4C9gr",Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si Ferinz, isang guro ay nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. https://t.co/86ifH39cbo",Positive,Non-hate
"hindi kayo ang kalaban, kayo ang ipinaglalaban! 🇵🇭

bakit si Leni Robredo? 
🌸 https://t.co/IgiSqgJaP1

bakit si Kiko Pangilinan?
🍃 https://t.co/JKE826XzKp

#LetLeniKikoLead
#LeniKiko2022
#KulayRosasAngBukas
#SaGobyernongTapatAngatBuhayLahat
#SiKikoAngManokKo https://t.co/mhC1hXtHQW",Positive,Non-hate
I am a true Catholic and I will vote for Leni Robredo and Kiko Pangilinan. #CatholicsForLeniKiko,Positive,Non-hate
@startingclapper @MissEverywhere_ She’s always liked &amp; rt-ed posts from Leni Robredo. https://t.co/AZyMvfu8Wf,Positive,Non-hate
"Kung gusto talaga natin ng tunay na pagbabago, dito na tayo sa may kakayahan at puso para gumawa ng pagbabago Ping Lacson!
#5PresidentePingLacson
#LacsonMostQualifiedPresident
#PiliPinasDebates2022 https://t.co/7dz78vEigz",Positive,Non-hate
"i didn’t mean to be emotional this morning but i believe that philippines has hope with leni robredo 🌸
 https://t.co/lfRvHfpLOT",Positive,Non-hate
"Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si Keima Katsuragi, isang studyante mula sa Maijima Private High School, mahilig sa 2D girls, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan...

#LetLeniKikoLead
#LeniKiko2022
#NewProfilePic https://t.co/2sQF1ai5Mz",Positive,Non-hate
"PULA ANG PILIPINAS ❤️💚❤️💚
ROAD TO MALACAÑANG
PRESIDENT BONGBONG MARCOS
#BringBackMarcos
#MarcosDuterte2022
#PROTECTBBMSARA https://t.co/DFHw2ShWC6",Positive,Non-hate
"How can anyone not love this woman?

Napaka-reachable, nakaapak sa lupa, at kapulso ng mamamayan! Walang pretensions, walang ere, sincere!

Si Leni Robredo ang Presidente ko. Kailangan sya ng bayan.

#AngPresidenteLeniRobredo
#LeniWanagSaDilim 
#LeniKiko2022
#LeniKikoAllTheWay https://t.co/W6neAKZQv5",Positive,Non-hate
"Iboto kandidatong pagkapangulo mo, si VP Leni Robredo! Mas radikal ug mag mamahal! #AngatBuhayLahat #LeniRobredo2022 #LeniKikoAllTheWay #MasRadikalMagMamahal #LeniRobredoForPresident #Eleksyon2022 #PilipinasDebate2022 https://t.co/zqqf3QCOnt",Positive,Non-hate
"Leni Robredo, u r one in a million politicians.",Positive,Non-hate
"Alam mo po vp @lenirobredo... sa totoo lang binigyan mo kami ng malaking problema. Kasidati nasasagot namin yung tanong kung ""nasan ba si vp ngayon?.. pero ngayon naku kakasagot q lang na nasa mindanao yun pla nakalipat ka na po.😅😅

Leni (the explorer) Robredo",Positive,Non-hate
"This reminded me of what was said in a space earlier. ""Leni Robredo is a champion of good leadership"" she has all these supporters because of her track record and detailed plans for the country. That is why i will vote for her and kiko.",Positive,Non-hate
"Leni Robredo is my President, she may not be perfect, but out of all the choices, she is the best one for the job. I ensure you that she will show up during hard times, and will make our country a better place. Keep that in mind, a better place not a perfect place.",Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako’y isang Humanista at Haruto collector, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap.

#LetLeniKikoLead2022 https://t.co/n4PmFhmXfM",Positive,Non-hate
"Bakit si Leni Robredo ang dapat mamuno?
#ResiboPolicy po tayo.
🌷May nagawa para sa bayan.
🌷May ginagawa para sa bayan.
🌷May gagawin para sa bayan.
#LeniForPresident2022
#10RobredoPresident
#IpanaloNa10To https://t.co/hGuDYW245J",Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""
Ako si Chester Aruta isang Member ng LGBTQIA+ nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap.
#LetLeniKikoLead🌸 https://t.co/sT9MAxyPlm",Positive,Non-hate
"Madam President Leni Robredo
Mister Vice President Kiko Pangilinan
Senators Tropang Angat

THANK YOU, UNIVERSE!!! https://t.co/Y0KpY6Hw6z",Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si astria Santos isang au writer , nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap https://t.co/INfkOMsUGt",Positive,Non-hate
"#PiliPinasDebates2022 #MyPresident #TaraNaKayLeni 
""Ngayong darating na halalan, ang tatanglaw sa buong 
  bayan ay ilaw sa tahanan""- Pres Leni Robredo, the 
  17th President of the Republic of the Philippines💕🙏💖 https://t.co/rC5zMcZqkS",Positive,Non-hate
"Leni Robredo is my President, she may not be perfect, but out of all the choices, she is the best one for the job. I ensure you that she will show up during hard times, and will make our country a better place. Keep that in mind, a better place not a perfect place. 👆🌸 https://t.co/fV2SMMI7Is",Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si Alvah isang student leader, nakiki-isa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. 
#LeniKiko2022
#LetLeniKikoLead https://t.co/0dLec9Z0Ty",Positive,Non-hate
"SO TRUE

AS THE BIBLE SAYS U SHALL KNOW THEM BY THEIR FRUITS

BIRDS OF THE SAME FEATHER FLOCKS TOGETHER.

LET US JOIN LENI ROBREDO -NOT LIAR, NOT THEIF,PAYS TAX,GOLD HEART,HELPUL TO THE NEEDY IN DISASTERS SHE IS ON THE FRONT LINE HELPING N MAKING SURE THOSE IN NEED ARE HELPED https://t.co/iEfOwP8cJt",Positive,Non-hate
"Hi! I'm Josei, a freelancer, and I support VP Leni Robredo and Mayor Inday Sara Duterte to be the next leaders of our country! 🌸🦅

#RoSa
#BabaeMuna
#LeniSara2022
#LeniForPresident2022
#SaraForVicePresident2022

Grab your frame here:
https://t.co/0uxwgiw3Hl https://t.co/SAcfDzYw7P",Positive,Non-hate
Everyone did well but somebody stood out— Ping Lacson is my President. https://t.co/W2zmFt6BDp,Positive,Non-hate
@boombimbaby Let's claim it!! President Leni Robredo! 🌸💖💗,Positive,Non-hate
LENI ROBREDO FTW!,Positive,Non-hate
@yamamotocin Save one each great collection for our next President Leni Robredo campaign period . Wish malapit ako hu hu 🇺🇸,Positive,Non-hate
"""The best man for a job is a WOMEN"" - VP. Leni Robredo

THAT'S MY PRESIDENT Y'ALL!!!!!

#PiliPinasDebates2022 #LeniKiko2022 #AbanteBabae #KulayRosaAngBukas #IpanaloNa10To",Positive,Non-hate
"""Sa Gobyernong Tapat, Angat Buhay Lahat!""

Ako si SASA isang STAY, nkiki-isa sa pgsuporta kay VP Leni Robredo at Senator Kiko Pangilinan. Tara, samahan ninyo kami na kulayan ng Rosas ang ating Kinabukasan!

#StaysForLeni
#LeniKiko2022
#KulayRosasAngBukas
#KPOPstans4leni https://t.co/PrVcmMyPij",Positive,Non-hate
"Ako si jxmotus isang Working Student nakikiisa sa pagsuporta kay Vice President Leni Robredo at Senator Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. Tara, samahan ninyo na ipanalo ito para sa lahat!
#LeniKiko2022 https://t.co/7m88zcBkH7",Positive,Non-hate
@sejoalzir Birthday ko kasi and Birthday wish ko na si Leni Gerona Robredo ay maging ika 17 Presidente ng Republika ng Pilipinas! :p,Positive,Non-hate
@_MightyAtom Ang galing👏👏👏I salute you Sir sana talaga manalo ang President natin Leni Robredo 🌸🌸🌸🌸,Positive,Non-hate
"Ako si Ady, isang antuking estudyante, nakiki-isa sa pagsuporta kay VP Leni Robredo at Sen. Kiko Pangilinan kasama ang Tropa ng Senatorial Slate para sa bayan na matagal na nating pinapangarap. Tara, sama-sama nating kulayan ng Rosas ang ating Kinabukasan! 

#LeniKiko2022 https://t.co/JU42nNPpdM",Positive,Non-hate
"Mananalo si Leni Robredo sa May 9, 2022💓🌸🙌💯

#leni #LeniRobredo #LeniRobredoForPresident #kakampink #KakamPINK #LeniKikoAllTheWay2022 #LeniKiko",Positive,Non-hate
"We need a change for a better future. We need Ping Lacson. God bless po.
#PingLacsonHanggangDulo
#5PresidentePingLacson
#LacsonMostQualifiedPresident
#PiliPinasDebates2022 https://t.co/FkPQJa9yIp",Positive,Non-hate
"Nakakatuwa yung may mag ""Ang presidente"" tas sigawan na agad ng ""Leni Robredo"" qtieee",Positive,Non-hate
